id,twitid,date,text,sberbank,vtb,gazprom,alfabank,bankmoskvy,raiffeisen,uralsib,rshb
1963,494867011814840000,1406820464,"RT @FastSlon: Сбербанк попал под санкции Евросоюза http://t.co/xA7m9HSIrK как там вчера Шувалов сказал? ""Семь бед - один ответ""?",-1,,,,,,,
1964,494867062410720000,1406820476,"RT @rykov: Теперь под санкциями ЕС — Сбербанк, ВТБ, Газпромбанк, Россельхозбанк, Внешэкономбанк http://t.co/vFbX5wzUcr http://t.co/4mMBuTGd…",-1,-1,-1,,,,,-1
1965,494867201057640000,1406820509,Выдаёт ли ипотечный кредит сбербанк без справок http://t.co/wzCL0SZWbH,0,,,,,,,
1966,494867347283670000,1406820544,"ЕС ввёл санкции против Сбербанка, ВТБ, ВЭБа, Газпромбанка и Россельхозбанка",-1,-1,-1,,,,,-1
1967,494867384738380000,1406820553,"ЕС ввёл санкции против Сбербанка, ВТБ, ВЭБа, Газпромбанка и Россельхозбанка: Евросоюз ввёл санкции против росс... http://t.co/QjtGoN7k9a",-1,-1,-1,,,,,-1
1968,494867389004390000,1406820554,"""Wall Street Journal"": ЕС может внести в санкционный список Сбербанк и ВТБ.Европейский союз готовится добавить еще пять человек и две компа",-1,-1,,,,,,
1969,494867937971700000,1406820685,"RT @unkn0wnerror: ЕС ввел санкции против Сбербанка, ВТБ и Газпромбанка
http://t.co/aVzrq9xHln",-1,-1,-1,,,,,
1970,494868084147380000,1406820720,http://t.co/9lK4hARDmc банк втб 24 заявка на кредит онлайн,,0,,,,,,
1971,494868676479570000,1406820861,"@Dobrokhotov @Praporec сбербанк есть в списке ЕС, но его нет в списке США",0,,,,,,,
1972,494868859326070000,1406820904,"Итак, Сбербанк вошел в санкционный секторальный список. С чем и поздравляю 70% граждан, держащих в нем вклады.... http://t.co/iy5Ya4RzC6",-1,,,,,,,
1973,494869096237120000,1406820961,Авто кредит в сбер банке в спб http://t.co/E4yqL9cOL4,0,,,,,,,
1974,494869608952650000,1406821083,"Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк - РИА Новости",-1,-1,-1,,,,,-1
1975,494869706864470000,1406821107,"ЕС включил в список санкций Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк - http://t.co/1QuuijEqSW через http://t.co/Bv8aTMcZsn",-1,-1,-1,,,,,-1
1976,494869801945550000,1406821129,RT @Vedomosti: Сбербанк попал под санкции ЕС http://t.co/M8U4N3LaBq,-1,,,,,,,
1977,494870750923620000,1406821355,"RT @sasha_sotnik: Итак, Сбербанк вошел в санкционный секторальный список. С чем и поздравляю 70% граждан, держащих в нем вклады.... http://…",-1,,,,,,,
1978,494870886801870000,1406821388,"ЕС ограничил для ВТБ, Газпромбанка и Сбербанка доступ к рынкам капитала.Сбербанк, это все,людей в т.ч. зацепит сильно http://t.co/o8HlJp5VMa",-1,-1,-1,,,,,
1979,494870930464990000,1406821398,"Евросоюз ограничил доступ к рынкам капитала ЕС пяти российским государственным финансовым институтам: Сбербанку, ВТБ, Газпромбанку, Внешэко",-1,-1,-1,,,,,
1980,494871024199290000,1406821421,RT @novynar_ukr: Сбербанк России попал под санкции ЕС: Евросоюз официально ограничил доступ к рынкам капитала для пяти российских… http://t…,-1,,,,,,,
1981,494871389443470000,1406821508,http://t.co/fSQGwUNNeQ Взять кредит втб 24 в санкт петербурге,,0,,,,,,
1982,494871483228110000,1406821530,"RT @izvestia_ru: Евросоюз включил в новый санкционный список Сбербанк и ВТБ
http://t.co/SpnzvEJyO8",-1,-1,,,,,,
1983,494871677075870000,1406821576,http://t.co/Pc8L4U5U8H калькулятор по кредиту россельхозбанк,,,,,,,,0
1984,494871716888200000,1406821586,http://t.co/j07HOx9NhB калькулятор по кредиту россельхозбанк,,,,,,,,0
1985,494871986934280000,1406821650,"RT @rianru: Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк http://t.co/BxLCMv99p3",-1,-1,-1,,,,,-1
1986,494872035760150000,1406821662,"RT @Dobrokhotov: Для тех кто сомневался - в санкционном списке ЕС: Сбербанк, ВТБ, ВЭБ, Газпромбанк, Россельхозбанк http://t.co/5pvn1obnBB",-1,-1,-1,,,,,-1
1987,494872308772000000,1406821727,"RT @33Live_Ru: Сбербанк России попал под санкции ЕС http://t.co/kWF4Zg1nMz #33регион, #владимир",-1,,,,,,,
1988,494872357366820000,1406821738,Брюссель щимит Сбербанк России. Уже объявили. С завтрашнего дня вступает в силу новый пакет санкций. Не по детски...,-1,,,,,,,
1989,494872400006480000,1406821749,"RT @GraniTweet: Говорят, что и троллям в Сбербанк 12 руб. за твит переводят http://t.co/PWEmAGATgV http://t.co/utiZemWw53",0,,,,,,,
1990,494872759940700000,1406821834,"RT @onlinekpru: Новые #санкции #ЕС конутся Сбербанка, ВТБ, Газпромбанка, Внешэкономбанка, Россельхозбанка - http://t.co/u4EHWrHxOq #Россия",-1,-1,-1,,,,,-1
1991,494872808250700000,1406821846,"ЕС ввел санкции против Сбербанка, ВТБ и Газпромбанка /  / Евросоюз ввел запрет на доступ к рынкам капитала для Сб.. http://t.co/emMeKXJjXd",-1,-1,-1,,,,,
1992,494872900936020000,1406821868,"Под санкции ЕС попали Сбербанк, ВЭБ, ВТБ, Газпромбанк, и Россельхозбанк http://t.co/xvkJ5317hL",-1,-1,-1,,,,,-1
1993,494873177685000000,1406821934,"Под санкции ЕС официально попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк",-1,-1,-1,,,,,-1
1994,494873357914230000,1406821977,"RT @spina_putina: Сбербанк попал под санкции. Всем выражаю соболезнования, владельцам желаю отмучаться как можно быстрее.",-1,,,,,,,
2029,494884766806980000,1406824697,Кредиты филиала газпромбанк днестровск http://t.co/zn7CgYrPmj,,,0,,,,,
1995,494873452344770000,1406822000,"Они только что официально опубликованы в Брюсселе. Как сообщают информагентства, в список вошли Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхо",-1,-1,-1,,,,,
1996,494874131117390000,1406822161,Под новые санкции ЕС попали Сбербанк и ВТБ http://t.co/BYaH2m3gJl,-1,-1,,,,,,
1997,494874220674150000,1406822183,RT @MinistryEconomy: Агентство кредитных гарантий и Банк Москвы стали партнерами http://t.co/DDnZpJNlXt,,,,,1,,,
1998,494874749852740000,1406822309,Сколько составляет автокредит в сбер банке http://t.co/9iKdpWVD8r,0,,,,,,,
1999,494875672389890000,1406822529,"Опубликованный наконец новый список европейских санкций не оправдал пессимистичных ожиданий, указывает аналитик УК ""Райффайзен Капитал"" Соф",,,,,,0,,
2000,494875919496930000,1406822588,"Под новые санкции ЕС попадают Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк, Россельхозбанк http://t.co/b94Bdvo0PP",-1,-1,-1,,,,,-1
2001,494876117892080000,1406822635,"Под ограничения попали пять российских банков с государственным участием – ВТБ, ВЭБ, Сбербанк, Газпромбанк и Россельхозбанк. Их доступ на е",-1,-1,-1,,,,,-1
2002,494876266437150000,1406822670,http://t.co/toATQqdjJD сбербанк кредит для молодых семей,0,,,,,,,
2003,494877628172490000,1406822995,RT @andrey_malgin: Сбербанк попал под санкции Евросоюза http://t.co/I6ep9ZCBbl,-1,,,,,,,
2004,494877881315890000,1406823056,"RT @the_newtimes: Экономист Сергей Гуриев - о санкциях ЕС против Сбербанка, ВТБ, Газпромбанка, Внешэкономбанка и Россельхозбанка http://t.c…",-1,-1,-1,,,,,-1
2005,494878282949870000,1406823151,"RT @RussianNewsline: ЕС ввел санкции против Сбербанка, ВТБ, ВЭБа и Газпромбанка: Под новые санкции ЕС попадают Сбербанк, ВТБ, Газпр... http…",-1,-1,-1,,,,,
2006,494878330538460000,1406823163,"ЕС распространил санкции на Сбербанк, ВТБ, ВЭБ, Газпромбанк и Россельхозбанк далее ..",-1,-1,-1,,,,,-1
2007,494878467276560000,1406823195,каталог картами альфа райффайзен,,,,0,,0,,
2008,494878516979460000,1406823207,"Евросоюз объявил о введении санкций против пяти российских банков. Это Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк и Россельхозбанк.",-1,-1,-1,,,,,-1
2009,494878562470470000,1406823218,"ЕС распространил санкции на Сбербанк, ВТБ, ВЭБ, Газпромбанк и Россельхозбанк http://t.co/9fCitnqaXz",-1,-1,-1,,,,,-1
2010,494878733476440000,1406823259,Банк втб 24 смоленск кредитные карты http://t.co/3fiHfHxey0,,0,,,,,,
2011,494878862774630000,1406823289,@i_korotchenko @valentinov_v А почему Сбербанк работает на укр.военщину ??? Грефу денежки за жизни людей и дете ??? (((((((((,-1,,,,,,,
2013,494879537982110000,1406823450,"ЕС ограничил доступ к рынкам капитала Сбербанку, ВТБ, Газпромбанку, ВЭБу, РСХБ http://t.co/OWPfT2rWv5 http://t.co/Xv7Tlx6DHA",-1,-1,-1,,,,,-1
2014,494879673185090000,1406823483,"Банк Москвы начал сотрудничать с Агентством кредитных гарантий
http://t.co/1ASn6guaXc",,,,,0,,,
2015,494879803624140000,1406823514,http://t.co/WubE7y6zFt Взять кредит в райффайзенбанке через интернет,,,,,,0,,
2016,494880265689650000,1406823624,http://t.co/O2bRPIBbJ6 Сбербанк хочу взять кредит 250тыс,0,,,,,,,
2017,494880350179320000,1406823644,Под новые санкции ЕС попали Сбербанк и ВТБ: Подзаголовок   Санкции были введены на год и могут быть пересмотре... http://t.co/EAys07k9qq,-1,-1,,,,,,
2018,494880445788850000,1406823667,"RT @anti_maydan: ЕС ввёл санкции против Сбербанка, ВТБ, ВЭБа, Газпромбанка и Россельхозбанка
https://t.co/cvSMzRWQ1g",-1,-1,-1,,,,,-1
2019,494880582589870000,1406823699,"Санкции ЕС не нарушили финансовую устойчивость Газпромбанка: Газпромбанк сообщает, что его филиалы и операцион... http://t.co/sWLhMXgH7i",,,1,,,,,
2020,494880583256770000,1406823700,Санкции ЕС не нарушили финансовую устойчивость Газпромбанка  #МСК,,,1,,,,,
2021,494880583806240000,1406823700,Санкции ЕС не нарушили финансовую устойчивость Газпромбанка  #ВМоскве,,,1,,,,,
2022,494880900434240000,1406823775,"Под санкции ЕС попали пять крупнейших банков России: Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк вошли в... http://t.co/Etn5H9i78P #vk",-1,-1,-1,,,,,-1
2023,494881231738520000,1406823854,"ЦБ поддержит попавшие под санкции ВТБ, Сбербанк и Газпромбанк http://t.co/wLIiQAr8Lj",1,1,1,,,,,
2024,494881416740490000,1406823898,Под новые санкции ЕС попали Сбербанк и ВТБ,-1,-1,,,,,,
2025,494881691106690000,1406823964,"ЕС распространил санкции на Сбербанк, ВТБ, ВЭБ, Газпромбанк и Россельхозбанк",-1,-1,-1,,,,,-1
2026,494881918841020000,1406824018,"RT @reuters_russia: ЕС ограничил доступ к рынкам капитала Сбербанку, ВТБ, Газпромбанку, ВЭБу, РСХБ http://t.co/OWPfT2rWv5 http://t.co/Xv7Tl…",-1,-1,-1,,,,,-1
2027,494883618729510000,1406824423,"Сегодня вечером станет ясно, попадет ли Сбербанк под секторальные санкции Евросоюза. Даже если это случится, ограничения на финансовом рынк",0,,,,,,,
2028,494883991355280000,1406824512,Новости: Новый санкционный список: Сбербанк и другие  #вести,-1,,,,,,,
2030,494885037897050000,1406824762,http://t.co/NJr7WHxBcq сбербанк кредит ульяновск,0,,,,,,,
2031,494885038161290000,1406824762,Под новые санкции ЕС попали Сбербанк и ВТБ: Под новые секторальные санкции Евросоюза попали российские госбанк... http://t.co/iDp8UBX01Y,-1,-1,,,,,,
2032,494885437471610000,1406824857,"#экономика #ru_ff Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк  #fyseo_ru #взаимный",-1,-1,-1,,,,,-1
2033,494885709459630000,1406824922,и до сбера добрались. Новый санкционный список: Сбербанк и другие http://t.co/UVWiLS2MH7,-1,,,,,,,
2034,494885887915090000,1406824965,RT @1317spa: Под новые санкции ЕС попали Сбербанк и ВТБ http://t.co/NBK8CZCC6w,-1,-1,,,,,,
2035,494886044920080000,1406825002,http://t.co/IUjiAw2nc9 втб 24 кредит юридическим лицам,,0,,,,,,
2036,494886095721460000,1406825014,"ЕС распространил санкции на Сбербанк, ВТБ, ВЭБ, Газпромбанк и Россельхозбанк: Также Евросоюз ввел ограничения ... http://t.co/RZwgumZM46",-1,-1,-1,,,,,-1
2037,494887196193610000,1406825276,"stragnicw Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк",-1,-1,-1,,,,,-1
2038,494887398598510000,1406825325,@IgorLukianchuk а у вас до сих пор был сбербанк ?@Negotov @spina_putina,0,,,,,,,
2039,494887551036290000,1406825361,Евросоюз включил в новый санкционный список Сбербанк и ВТБ,-1,-1,,,,,,
2040,494887933993040000,1406825452,"RT @SvobodaRadio: Сбербанк и еще 4 крупных банка попали под #санкции ЕС. Речь не идет о заморозке активов, а о запрете покупать акции, долг…",-1,,,,,,,
2041,494888219356710000,1406825520,"Под новые санкции ЕС попадают Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк, Россельхозбанк http://t.co/e6OgA3wC9q",-1,-1,-1,,,,,-1
2042,494888363724670000,1406825555,Кредит на потребительские нужды в втб 24 http://t.co/ejUuVYWP2A,,0,,,,,,
2043,494888551474290000,1406825599,"В черный список вошли ""Сбербанк"", ВТБ, ""Газромбанк"", ""Внешэкономбанк"", ""Россельхозбанк"". Ограничительные меры имеют срок действия в три мес",-1,-1,-1,,,,,-1
2044,494889170524190000,1406825747,Я.Новости | Экономика: Под новые санкции ЕС попали Сбербанк и ВТБ http://t.co/x67YDOirAh,-1,-1,,,,,,
2045,494889750520950000,1406825885,“@vesti_news: Новый санкционный список: Сбербанк и другие http://t.co/YLGAGfhEhd”,-1,,,,,,,
2046,494889851523960000,1406825909,Образовательный кредит в втб 24 http://t.co/rJcotI1fYm,,0,,,,,,
2047,494890554740600000,1406826077,"Под новые санкции ЕС попадают Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк, Россельхозбанк — Рамблер-Новости http://t.co/gc2fDbW8yb",-1,-1,-1,,,,,-1
2048,494891038469680000,1406826192,"Новые санкции ЕС накрыли Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк, Россельхозбанк (58) http://t.co/DSsQXZEwek",-1,-1,-1,,,,,-1
2049,494891503853240000,1406826303,"В санкционный список попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и РСХБ",-1,-1,-1,,,,,-1
2050,494891644689600000,1406826337,"RT @SDVig83: Чтобы внести Сбербанк в список санкций, Евросоюзу пришлось отстоять несколько часов в очереди",-1,,,,,,,
2051,494893656793690000,1406826817,http://t.co/fITr1296bo Россельхозбанк оформить кредит анжеро судженск,,,,,,,,0
2052,494893912285130000,1406826878,"http://t.co/Gaz2zVCxFr В санкционный список попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и РСХБ",-1,-1,-1,,,,,-1
2053,494894248677080000,1406826958,Санкции ЕС не нарушили финансовую устойчивость Газпромбанка,,,1,,,,,
2054,494894583394750000,1406827038,ЕС добавил в санкционный список Сбербанк РФ - Петербургский дневник http://t.co/vugWw7y2mS,-1,,,,,,,
2055,494894926312660000,1406827119,Россельхозбанк: В рязанском филиале прошла неделя продаж ипотечных кредитов,,,,,,,,0
2056,494895109649870000,1406827163,"ЕС ввёл санкции против Сбербанка, ВТБ, ВЭБа, Газпромбанка и Россельхозбанка: Евросоюз ввёл санкции против российского финансового сектора…",-1,-1,-1,,,,,-1
2057,494895990814430000,1406827373,Санкции ЕС не нарушили финансовую устойчивость Газпромбанка  ·,,,1,,,,,
2058,494895990957020000,1406827373,"#Общество Санкции ЕС не нарушили финансовую устойчивость Газпромбанка: ""Введенные Европейским союзом в отношении ряда российских ...  #RT",,,1,,,,,
2059,494895990961210000,1406827373,"Санкции ЕС не нарушили финансовую устойчивость Газпромбанка: ""Введенные Европейским союзом в отношении ряда российских компаний и бан...",,,1,,,,,
2060,494895990969630000,1406827373,"#fyseo_ru #Ru_Ff Санкции ЕС не нарушили финансовую устойчивость Газпромбанка: ""Введенные Европейс...  #общество #взаимный",,,1,,,,,
2061,494896475680150000,1406827489,"ЕС добавил в санкционный список Сбербанк, ВТБ и Газпромбанк",-1,-1,-1,,,,,
2062,494896525408210000,1406827501,Российский Сбербанк в числе пяти российских банков попал под секторальные санкции ЕС http://t.co/k2ogBQGfLe,-1,,,,,,,
2063,494897341548090000,1406827695,"RT @vilnezheettya: ЕС ввёл санкции относительно банков: ВТБ, ВЭБ, Сбербанк, Газпромбанк и Россельхозбанк. Вкладчикам рекомендовано срочно с…",-1,-1,-1,,,,,-1
2064,494897484284830000,1406827729,http://t.co/0hRf8Chz6U Как оформить кредитную карту в альфа банке,,,,0,,,,
2065,494897922459600000,1406827834,"RT @SergeyUsatchev: Сбербанк попал  под  санкции.
Что будет с пенсиями пенсионеров,  получающих  деньги через банк?.",-1,,,,,,,
2067,494897971159660000,1406827845,Банк москвы ярославль потребительский кредит http://t.co/4p9ZELZJcx,,,,,0,,,
2068,494898249669800000,1406827912,http://t.co/ZkQ2NSWdeq Получить потребительский кредит в райффайзенбанке,,,,,,0,,
2069,494899069241020000,1406828107,ЕС ввёл санкции против крупнейших российских банков с госучастием  /  / Российский Сбербанк в числе пяти российск.. http://t.co/ZSGdXQg0an,-1,,,,,,,
2070,494900987908610000,1406828564,Потребительский кредит райффайзен банк удмуртия http://t.co/Hrohnvxw8D,,,,,,0,,
2071,494901513358410000,1406828690,"RT @nina_takisima: Под новые санкции ЕС попали Сбербанк и ВТБ

#ЗАЕБИСЬ",-1,-1,,,,,,
2072,494901868402050000,1406828774,RT @VRebyata: Сбербанк подкрался незаметно...,0,,,,,,,
2073,494902378563640000,1406828896,Кредит от газпромбанка калуга http://t.co/cNrANOVAEZ,,,0,,,,,
2074,494902379116910000,1406828896,"Под новые санкции ЕС подпадают Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк, Россельхозбанк http://t.co/jA6l1EU34Q",-1,-1,-1,,,,,-1
2075,494902515448950000,1406828929,Повторный кредит альфа банк http://t.co/csWgBpf5Ey,,,,0,,,,
2076,494903048008130000,1406829056,"В список финансовых институтов, попавших под волну секторальных санкций Европейского союза, вошли ""Газпромбанк"", Сбербанк, ""Россельхозбанк""",-1,,-1,,,,,-1
2077,494903194581870000,1406829091,"Немцов: Санкции против ""Сбербанка"" – это уже не шутки. Это уже п..здец http://t.co/Ps5UkpVcRS #санкции #Россия #Украина #Сбербанк #ЕС",-1,,,,,,,
2078,494903334089010000,1406829124,"Под санкции Евросоюза попали Сбербанк, ВТБ и Газпромбанк",-1,-1,-1,,,,,
2079,494903483951510000,1406829160,"Под новые секторальные санкции Евросоюза попало несколько российских банков с госучастием — Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк и Ро",-1,-1,-1,,,,,
2080,494904003818710000,1406829284,Если не заплотил потребительский кредит вовремя альфа банк http://t.co/DHprMyExdK,,,,0,,,,
2081,494904191757060000,1406829328,RT @TukvaSociopat: Убит Сбербанк россии.,-1,,,,,,,
2082,494904471366170000,1406829395,"RT @LGerasimova25: Введение санкций в отношении российских компаний затронуло крупные структуры, такие как банк ВТБ или ОСК. Евросоюз и США…",,-1,,,,,,
2083,494905508294590000,1406829642,"RT @VSchneider1: Немцов: Санкции против ""Сбербанка"" – это уже не шутки. Это уже п..здец http://t.co/zGweOuLS5s #Украина #Сбербанк #санкции …",-1,,,,,,,
2084,494905552154430000,1406829653,Взять кредит россельхозбанк какой процент http://t.co/ZdhzeC4jtZ,,,,,,,,0
2087,494906664236370000,1406829918,"RT @Segozavr: Лазейки... Санкции не коснуться дочек Газпромбанка, Сбербанка, ВТБ, ВЭБ и Россельхозбанка. http://t.co/oBYrSul8qs",0,0,0,,,,,0
2088,494906977496350000,1406829993,Кредитая ставка втб 24 http://t.co/KIAVn8KgUV,,0,,,,,,
2089,494907222309100000,1406830051,"Под новые санкции ЕС подпадают Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк, Россельхозбанк http://t.co/sb5dJ9h5ep",-1,-1,-1,,,,,-1
2090,494908373239100000,1406830325,"http://t.co/vjHA9NGrjm Вывод вебмани на карту сбербанка, webmoney сбербанк вывод, webmoney вывод",0,,,,,,,
2091,494909216411630000,1406830526,"Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк:   Инвесторам из ЕС запрещается прямо и... http://t.co/cgMoovnZZu",-1,-1,-1,,,,,-1
2092,494909264520310000,1406830538,RT @ECanterman: кредитные банковские карты газпромбанка http://t.co/GFh0D7oGJ7,,,0,,,,,
2093,494911486116900000,1406831067,http://t.co/pxaGxqYNcV банк уралсиб кредиты потребительский,,,,,,,0,
2094,494911578110980000,1406831089,"Евросоюз ввел санкции против Сбербанка, ВТБ, Газромбанка, Внешэкономбанка и Россельхозбанка. Список опубликован в четверг, 31 июля, в &amp;laqu",-1,-1,-1,,,,,-1
2095,494911862296020000,1406831157,"RT @Dbnmjr: Под #санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк (РСХБ). Эти же банки с госучастием в четверг подпали по…",-1,-1,-1,,,,,-1
2096,494911863956980000,1406831158,Уралсиб банк реструктуризация кредитов http://t.co/d8AO1l7uBe,,,,,,,0,
2097,494912271307380000,1406831255,"ВТБ обещает выполнить все свои обязательства несмотря на санкции:  Банк ВТБ заявил в четверг, что введение про... http://t.co/Xs1FON0I7w",,1,,,,,,
2098,494913113482070000,1406831455,RT @rianru: Санкции ЕС не нарушили финансовую устойчивость Газпромбанка http://t.co/F7BooAUng5,,,1,,,,,
2099,494914974418870000,1406831899,"За полтора часа до начала действия санкций. ""Санкции ЕС не нарушили финансовую устойчивость Газпромбанка"" http://t.co/IsEP3U0NXw",,,1,,,,,
2100,494916019677590000,1406832148,"ЕС ввёл санкции против Сбербанка, ВТБ, ВЭБа, Газпромбанка и Россельхозбанка /  / Евросоюз ввёл санкции против рос.. http://t.co/iVTLTTB4R4",-1,-1,-1,,,,,-1
2101,494916844806240000,1406832345,"Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк http://t.co/Pmtri507j5 // а ЦБ и дальше будет ЗВР в США и ЕС  держать",-1,-1,-1,,,,,-1
2102,494917253734090000,1406832443,"Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк и Россельхозбанк оказались в «черном списке». http://t.co/KiRVJhvYbt",-1,-1,-1,,,,,-1
2103,494917524203790000,1406832507,"Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк вошли в санкционный список Евросоюза.",-1,-1,-1,,,,,-1
2104,494917879851420000,1406832592,: Сбербанк и другие http://t.co/dFnQrVQ5ft,0,,,,,,,
2105,494918482614840000,1406832736,Бюро кредитных историй воронеж сбербанк http://t.co/0M2PCxMBab,0,,,,,,,
2106,494918754770640000,1406832800,"Под новые санкции Европейского Союза попадают такие российские банки, как ВТБ, Сбербанк, Россельхозбанк. Введенные санкции будут действоват",-1,-1,,,,,,-1
2107,494919776645280000,1406833044,http://t.co/pspWaHcjOe автокредитование банк москвы,,,,,0,,,
2108,494920270591710000,1406833162,RT @tartvsonfh: Сбербанк России - 170 лет на рынке очередей! http://t.co/83TzhiT4Bc,-1,,,,,,,
2109,494921282665050000,1406833403,"Внешпромбанк и Сбербанк проведут выплаты вкладчикам Ауэрбанка и Юникорбанка.Пресс-служба Агентства по страхованию вкладов сообщила, что поб",0,,,,,,,
2110,494922111140780000,1406833601,Кредитные карты в омске альфа банк http://t.co/mdkOTRP5Us,,,,0,,,,
2111,494923337529720000,1406833893,stragnicw Санкции ЕС не нарушили финансовую устойчивость Газпромбанка,,,1,,,,,
2112,494924756987030000,1406834231,"Я.Новости | Финансы: США ввели санкции против Банка Москвы, ВТБ и Россельхозбанка http://t.co/EErGO6VJv5",,-1,,,-1,,,0
2113,494927695176690000,1406834932,"RT @_Alexx0112: Итак, Сбербанк вошел в санкционный
секторальный список. С чем и поздравляю 70% граждан, держащих в нем вклады. Слава Путину!",-1,,,,,,,
2114,494931018231850000,1406835724,"В расширенный санкционный список Евросоюза попали Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк и Россельхозбанк.",-1,-1,-1,,,,,-1
2115,494931464970960000,1406835831,НОВОСТИ КОМПАНИЙ. Газпромбанк продолжает стабильно работать: Введённые Европейским союзом в отношении ряда рос... http://t.co/1nC3qeABkg,,,1,,,,,
2116,494931641157300000,1406835873,"RT @naganoff_ru: ЕС включил в список санкций Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк http://t.co/ohndXBG3Kp",-1,-1,-1,,,,,-1
2117,494933408846740000,1406836294,http://t.co/8q8CLcTrXO Как оформить кредит в втб 24 в москве,,0,,,,,,
2118,494933595321270000,1406836339,"ОАО «Россельхозбанк» располагает достаточным инструментарием для устойчивой работы и исполнения всех обязательств перед вкладчиками, инвест",,,,,,,,1
2119,494934994155230000,1406836672,"@findozor ЦБ поддержит попавшие под санкции ВТБ, Сбербанк и Газпромбанк #банк #финансы http://t.co/IpzFTNumsT
кто бы сомневался...",0,0,0,,,,,
2120,494935834530170000,1406836873,alfabank ru кредит наличными http://t.co/ez47fwrnyZ,,,,0,,,,
2121,494936157256710000,1406836950,Евросоюз наказал за Украину Сбербанк и еще 4 банка из РФ http://t.co/ZAjhJ1XbVL |http://t.co/dV0ZiI8uKS с помощью @bezpolitikoff,-1,,,,,,,
2122,494936708559830000,1406837081,"@still_alive89 с учётом того что Сбер без конкурентов работает в России и номер 1,то не только евро,а всё",0,,,,,,,
2123,494936949380360000,1406837138,http://t.co/uvCZx6L9dK Как взять кредит в газпромбанке,,,0,,,,,
2124,494940074430440000,1406837883,"Под санкции ЕС попали Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк",-1,-1,-1,,,,,-1
2125,494941613635170000,1406838250,http://t.co/hbJLwqiXTY Взять кредит в альфа банке в находке,,,,0,,,,
2126,494941900135500000,1406838319,"ЕС ввел санкции против Сбербанка, БТВ и Россельхозбанка http://t.co/YpeKU9yadp",-1,-1,,,,,,-1
2127,494942268131140000,1406838406,http://t.co/NzObaQCvS9 Взять кредит втб 24 в москве,,0,,,,,,
2128,494944046419570000,1406838830,"ЕС ограничил доступ к рынкам капитала Сбербанку, ВТБ, Газпромбанку, ВЭБу, РСХБ http://t.co/gbzFnuyyKS http://t.co/nAZZK6zkxU",-1,-1,-1,,,,,-1
2129,494944507138700000,1406838940,http://t.co/qtGhU5o0Qa Сбербанк россии кредит 50000 рублей взять в рс я,0,,,,,,,
2131,494945723595910000,1406839230,"Думаете, Сбербанк опечален санкциями? Банк, который как миниму 2 рада уже обворовал всю страну? Ха! Ха! Ха!",-1,,,,,,,
2132,494946270226960000,1406839361,"Ограничения доступа к финансовым рынкам Европейского союза коснутся Сбербанка, ВТБ, Газпромбанка, Внешэкономбанка и Россельхозбанка, а такж",-1,-1,-1,,,,,-1
2133,494946318083960000,1406839372,"RT @kavkazcentercom: Не имейте  дел с бандами Сбербанк, ВТБ, Газпромбанк, Внешэкономбанк и Россельхозбанк. Они скоро обанкротятся http://t.…",-1,-1,-1,,,,,-1
2134,494947044692590000,1406839545,RT @rianru: Сбербанк с сожалением воспринимает введение санкций со стороны ЕС http://t.co/3enD9OC8wA,0,,,,,,,
2135,494947326440790000,1406839612,RT @GazetaRu_Lenta: Сбербанк с сожалением воспринимает введение против него санкций http://t.co/FONpq93BpT,0,,,,,,,
2136,494947878347870000,1406839744,Сбербанк с сожалением воспринимает введение против него санкций Газета.Ru Сбербанк с сожалением воспринимает факт... #TeamFollowBack,0,,,,,,,
