id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
6759,410733259761254402,1386761414,http://t.co/aKJONqqviU #настройка точки доступа мтс в беларуси,,0,,,,,
6760,410734254197579776,1386761651,"@ru_mts Пидорасы ебаные, заебали своим интернетом, везде сайт открывается, только с модема мтс нихера, гугл хром не может найти, ублюдки!!!",,-1,,,,,
6761,410734986828857345,1386761826,http://t.co/3AkfDXy9LU #код разблокировки сети на телефон мтс 970,,0,,,,,
6764,410738237846847488,1386762601,"@TtkBdk, рекомендуем Вам проверить через Интернет-помощник: https://t.co/qPdiggFbFM. ^АХ #МТС",,0,,,,,
6765,410748787603156994,1386765116,#follow_back Мобильная библиотека МТС открывает филиал в онлайне http://t.co/HI0e0Oe58i #ru_ff,,0,,,,,
6766,410748837297274880,1386765128,http://t.co/fVoYJ7bRAl #скачать google play для мтс 916,,0,,,,,
6767,410749480481210369,1386765282,МТС и Akamai ускоряют доступ пользователей к зарубежным интернет-ресурсам http://t.co/LQLkqFCp3D #samara24,,0,,,,,
6768,410752598732701696,1386766025,RT @fiwosopojofa: 3Г от МТС — полное Г.,,-1,,,,,
6769,410755992515657729,1386766834,http://t.co/3vvme3HThS #бесплатно скачать базу мтс мурманская обл,,0,,,,,
6770,410757346806083584,1386767157,@112MINSK Оператор @by_mts Институт Культуры http://t.co/590bS9pgVs http://t.co/gfOD8iWCLV,,0,,,,,
6771,410764135756877825,1386768776,МТС злит сильно! нет сигнала.,,-1,,,,,
6772,410773040192970752,1386770899,андроид 2.3. для мтс нео,,0,,,,,
6773,410774351756406785,1386771211,"Теперь не могу читать хартию, мтс поганый!",,-1,,,,,
6774,410774492454338560,1386771245,Найти человека по номеру телефона мтс бесплатно http://t.co/yoYtP2WzBP,,0,,,,,
6775,410776212110573568,1386771655,@ru_mts у всех кого спросила у всех проблемы со связью мтс (((((,,-1,,,,,
6776,410778710707408896,1386772251,Саня начала психовать из - за какого - то МТС :DD,,-1,,,,,
6777,410786405611081729,1386774085,"Вчера написал о 50 симкарте от 4 операторов. Сегодня мтс сообщил- мы подключили бесплатно ""Гудок"" до 18.12.13 г.-далее...""Еду за 51-ой...",,0,,,,,
6778,410787040398442496,1386774237,Минск снизил цену белорусской МТС http://t.co/wrx5CCptXv #novosti,,0,,,,,
6779,410791303711318016,1386775253,"@HuraRua, проверим и свяжемся с Вами. ^АХ #МТС",,0,,,,,
6780,410796230982533120,1386776428,Новая услуга от #мтс http://t.co/I7BzTKp9Zr,,0,,,,,
6781,410803732465455104,1386778216,"ненавижу мтс. наверно, это взаимно. мтс всех ненавидит",,-1,,,,,
6782,410805334752899072,1386778598,"Белоруссия продает пакет ""дочки"" МТС по сниженной цене #бизнес http://t.co/RFrBMJxFcT",,0,,,,,
6783,410817824182239232,1386781576,Мобильная библиотека МТС ... Оператор мобильной связи &amp;laquo;МТС Украина... http://t.co/qETGonseSN,,0,,,,,
6784,410818066692722688,1386781634,Мобильная библиотека МТС ... Оператор мобильной связи &amp;laquo;МТС Украина... http://t.co/E4bUEmQvAu,,0,,,,,
6785,410822495508234241,1386782690,"Это ужас не могу выйти в интернет с планшета ""Спасибо"" MTS за то что испортили вечер #мтс #отстой",,-1,,,,,
6786,410823023152091137,1386782816,RT @OliMinor: Что сука блять с МТС творится????,,-1,,,,,
6787,410837690423070720,1386786313,Заявка в МТС http://t.co/nntXOAR27c,,0,,,,,
6788,410849701466873856,1386789176,http://t.co/hVnPuVd1nR Беларусь снизила цену госдоли МТС до 863 млн долларов http://t.co/8CetlwfIuH,,0,,,,,
6789,410857959069986817,1386791145,@ru_mts как увеличить пинг? МТС коннект-4. Хотя бы 50-80 мс.,,0,,,,,
6790,410858622974164992,1386791303,бле. мтс сцуко неадекватное... был доступен кредит -1100 руб. попытался изменить лимит с интернет помошника.. как то крив,,-1,,,,,
6791,410862717419810817,1386792279,"крутой мтс забрал 2 рубля за час разговора
почему-то я очень рада этой мелочи:)",,1,,,,,
6792,410863100683091968,1386792371,RT @Vlad9721: МТС нашла место для новой штаб-квартиры,,0,,,,,
6793,410867233171451904,1386793356,"RT @lyasan_pro: Желаю #мтс, чтоб он горел в аду со своим  мобильным интернетом!!!",,-1,,,,,
6794,410873968048889856,1386794962,Госкомимущество: Начальная цена продажи госдоли МТС — 863 миллиона долларов: Начальная цена продажи доли СООО ... http://t.co/5wP1EYhpRq,,0,,,,,
6795,411002715150753792,1386825658,"@mashafe, спасибо. Обращение взято в работу. Ответ будет предоставлен звонком по указанному номеру. ^ИА #МТС",,0,,,,,
6796,411005344073011200,1386826284,"@aonstreet, можем порекомендовать использовать доп. оборудование в виде усиливающих сигнал антенн. ^ИА #МТС",,0,,,,,
6797,411010520737931264,1386827519,"Спасибо, Кэп. (МТС Клик) http://t.co/rosy3NGvMT",,0,,,,,
6798,411011184238665728,1386827677,Госкомимущество: Начальная цена продажи госдоли МТС - 863 миллиона долларов: Начальная цена продажи доли СООО ... http://t.co/2XeuhoMw1a,,0,,,,,
6799,411017295918825472,1386829134,"@ru_mts 89874930480, г.Уфа,ул.Комсомольская, д.100",,0,,,,,
6800,411019410519101440,1386829638,"Мою историю в омтс опубликуют или нет .____.

Ну пожалуйста о/

Пусть тот няша увидит хд",,0,,,,,
6801,411019452004986880,1386829648,@umonkey мтс потерялись))),,0,,,,,
6802,411020678049964032,1386829940,http://t.co/J1rzEaIM6t Беларусь снизила цену госдоли МТС до 863 млн долларов http://t.co/zL5tjJRu4f,,0,,,,,
6803,411023904275431424,1386830709,"Бля, центр МТС у автовокзала просто жесть",,-1,,,,,
6804,411047770477588480,1386836400,RT @bicijupoxoje: Ебучка. мтс вдоль ржд —  гавно.,,-1,,,,,
6805,411049255705395200,1386836754,"@yourropeofsand, если Вас не затруднит, напишите №МТС, конт.№, точный адрес и более подробное описание ситуации. ^ИА #МТС",,0,,,,,
6806,411051348202110976,1386837253,#дом мтс http://t.co/UUDix69wy3,,0,,,,,
6808,411069655382773760,1386841617,"@zigaazagaa, напишите нам подробнее об этом, указав №МТС. конт.№ и точный адрес. Проведем проверку. ^ИА #МТС",,0,,,,,
6809,411071740165771264,1386842114,RT @A100n: @ru_mts при утери сим карты восстановление номера платное?,,0,,,,,
6810,411074697418137600,1386842819,#мтс шарлотаны,,-1,,,,,
6811,411079928918994944,1386844067,"http://t.co/bBDX2CTqRV как отключить интернет от мтс smart
 http://t.co/bBDX2CTqRV",,0,,,,,
6812,411080039586070528,1386844093,"@Shavakin, Будем признательны за конструктивную критику и конкретные данные на blogs@mts.ru. ^ИА #МТС",,0,,,,,
6813,411080412426158080,1386844182,"@Old_Ody, спасибо. Обращение взято в работу. ^ИА #МТС",,0,,,,,
6814,411082928676802560,1386844782,Беларусь снизила цену госдоли МТС до 863 млн долларов,,0,,,,,
6815,411086607664427008,1386845659,"@drummer_dima, если ситуация сохраняется, напишите нам, пожалуйста, номер МТС и точный адрес. ^ИА #МТС",,0,,,,,
6816,411091148539965440,1386846742,"RT @Timongi: Собственно вот http://t.co/JdJqoJCXBB
Обзор МТС планшета 1078 в APPS блоге @plushev Мой первый пост там, опубликованный от мое…",,0,,,,,
6817,411105625674764288,1386850193,"@British_chip и мегафон и мтс теперь,Я ЗВИЗДАА",,0,0,,,,
6818,411111769575546880,1386851658,#прошивка мтс evo http://t.co/Npa5dVv8rV,,0,,,,,
6819,411112674231996416,1386851874,@ru_mts с номера 2014 приходят смс,,0,,,,,
6820,411113657913704448,1386852108,http://t.co/q2ZdOSt1Wd Для модема мтс коннект на windows 7 http://t.co/jh9M4VjcC4,,0,,,,,
6821,411117635820982272,1386853057,@ru_mts Спасибо!,,1,,,,,
6822,411118277558280193,1386853210,"RT @jamamivowyt: Никому не нужен МТС можем и карточка с безлимитом? (Томск, на карте ноль). Дарю, т.к. пропадает.",,0,,,,,
6823,411119086232297472,1386853403,"@kakabadze, напишите Ваши замечания нам, указав №МТС и точный адрес, проверим. ^ИА #МТС",,0,,,,,
6824,411123805776793601,1386854528,мтс кредит доверия беларусь http://t.co/dNq5HbTvnf,,0,,,,,
6825,411125504834809856,1386854933,автоматическая настройка интернета мтс http://t.co/Ndxq8L3mp0,,0,,,,,
6826,411130425860300802,1386856106,мтс минибит http://t.co/SnOa7ZSmnZ,,0,,,,,
6827,411133446510370816,1386856826,@DIALOGCAFE у себя. Пик был 12 мбит/с стабильно. При скачивании торрента. Хотя у мтс такой же абсолютно модем был),,0,,,,,
6828,411134476648214528,1386857072,"Нужно срочно менять тариф на телефоне,заебали снимать деньги ни за что.#мтсговно",,-1,,,,,
6829,411149446291161089,1386860641,@yorik48 @mts_ukraine @mehdoh виндопроблемы,,0,,,,,
6830,411153916584525824,1386861707,"@aonstreet, скорость до 10 Мбс достигается при идеальных условиях. ^ИА #МТС",,0,,,,,
6831,411161300992262144,1386863467,МТС последнее время безобразный уровень качества мобильной связи и интернета предоставляет на фоне огромного потока телерекламы об обратном!,,-1,,,,,
6832,411161913335484418,1386863613,RT @nysicecirop: МТС будет информировать московских автовладельцев об эвакуации их автомобилей,,0,,,,,
6833,411162270128152576,1386863698,"МТС , реклама все хуже и хуже! Ну кто променяет чудо на люмию?!",,-1,,,,,
6834,411162857837834240,1386863839,@Mr_Pidor мтс да,,0,,,,,
6835,411163014269009920,1386863876,"@ru_mts когда вы уже допилите ""турбокнопку"". Такой социобляди, как я, невозможно жить без мобильного интернета:(",,0,,,,,
6836,411166368214818816,1386864675,"МТС 7020552,звоните дозвонитесь уже))",,0,,,,,
6837,411169977022967808,1386865536,"@altusevan, пришлите,пожалуйста, номер МТС,контактный номер и точный адрес(улица,дом). Проведем диагностику.  ^ИА #МТС",,0,,,,,
6838,411174141480665088,1386866529,мтс кредит подключить http://t.co/vXe1F223fV,,0,,,,,
6839,411175790558998528,1386866922,"@HADEHbKA_H, пришлите,пожалуйста, номер МТС,контактный номер и точный адрес(улица,дом). Проведем диагностику.  ^ИА #МТС",,0,,,,,
6840,411176124899540992,1386867002,"@_golubisha, будем искренне признательны, если напишете все замечания нам на blogs@mts.ru, указав контактный №, № МТС и ник в TWI. #МТС",,0,,,,,
6841,411176900632281089,1386867187,МТС не договорился о приобретении «Акадо» #autofollow RT!!  #Follow4Follow,,-1,,,,,
6842,411203168367026176,1386873449,RT @DanilenkoAnn: И все-таки мобильный интернет от Мтс такое гавно,,-1,,,,,
6843,411217303540629504,1386876819,МТС ДЕРЬМО! Снимают бабки просто так. Надо менять оператора(,,-1,,,,,
6844,411218751242002432,1386877165,Вот нет бы обнадежить чемнить :))) тьфу уже на этот мтс :))) деваться некуда от них:),,-1,,,,,
6845,411220889783382016,1386877674,"@goosebarry, напишите,пожалуйста,замечания по работе Интернет-услуг подробнее,указав №МТС,контактный№ и точный адрес,проведем проверку. #МТС",,0,,,,,
6846,411364315711946752,1386911870,"МТС — яйцо, в самом плохом смысле этого слова!",,-1,,,,,
6847,411365507694985216,1386912154,"@KatyaKotikova, что у Вас произошло? ^ДП #МТС",,0,,,,,
6848,411368689821573120,1386912913,RT @daria_se: ЕБАНЫЙ МТС СУКА,,-1,,,,,
6849,411369230055915520,1386913041,мтс бонус для андроид http://t.co/j5IRIM8X8X,,0,,,,,
6850,411369736115474432,1386913162,"@akarnaev, пока информация не поступала. Вы можете зарегистрироваться в сетях KT Corp, SK Telecom или Thuraya. ^СБ #МТС",,0,,,,,
6851,411377959065620480,1386915123,RT @djavallo: МТС ГАВНО,,-1,,,,,
6852,411378715117907968,1386915303,RT @LLITETfilo: МТС предлагает превратить односимочный смартфон в двухсимочный,,0,,,,,
6853,411384066353950720,1386916579,мтс банк http://t.co/IYiBMsAD5L,,0,,,,,
6854,411386329478750208,1386917118,"Известный шансонье Виктор Балакирев подал в суд на МТС за то, что его песни стали рингтонами",,0,,,,,
6855,411389169441599489,1386917795,Заявка в МТС http://t.co/lkCpron92U,,0,,,,,
6856,411389557033431040,1386917888,@ru_mts На данный момент все направилось. Претензий нет.,,0,,,,,
6857,411392784059600896,1386918657,настройка интернет мтс планшет http://t.co/f9YyEsPajY,,0,,,,,
6858,411392892100702209,1386918683,"RT @yvesawado: — привязка карточки к номеру МТС и оплата всяких разных счетов с карточки через USSD-меню. Удобная штука, пожалуй, если",,0,,,,,
6859,411396013820108800,1386919427,"@Ekamagic, напишите, пожалуйста, подробнее на blogs@mts.ru, указав номер МТС, контактный номер и точный адрес. ^ДП #МТС",,0,,,,,
6860,411419547225575424,1386925038,RT @Aleksandr_116: #МТС на шаг впереди :D http://t.co/jIKpOHmw1M,,1,,,,,
6861,411443047050649600,1386930641,http://t.co/dykUOHMWRl Настроить интернет на мтс на телефон,,0,,,,,
6862,411443046480244737,1386930641,http://t.co/5U4Myslz8Y Настроить интернет на мтс на телефон,,0,,,,,
6863,411449132726108162,1386932092,RT @DanielKeller16: #huawei e150 прошивка мтс http://t.co/HhU5rc9esN,,0,,,,,
6864,411451312178728960,1386932611,МТС и Akamai ускоряют доступ пользователей к зарубежным сайтам,,0,,,,,
6865,411452181142056960,1386932819,RT @home_gadgets: МТС и Akamai ускоряют доступ пользователей к зарубежным сайтам,,0,,,,,
6866,411454012240568320,1386933255,Заявка в МТС http://t.co/jw4FNScLCH,,0,,,,,
6867,411454843866206208,1386933453,Заявка в МТС http://t.co/egXEw54cZo,,0,,,,,
6868,411465853490974720,1386936078,"Жуик, в МТС продают залоченные под МТС мобилки или можно использовать и с другими операторами?",,0,,,,,
6869,411467307274477568,1386936425,Минск мтс база телефонов http://t.co/nKApDFfrhE,,0,,,,,
6870,411479066806460416,1386939229,Как жить если твой мтс не доступен. http://t.co/ibQ7OjbUZM,,-1,,,,,
6871,411480705383038976,1386939619,МТС запустил тариф ULTRA с 15 гигабайтами мобильного интернета,,0,,,,,
6872,411491581435584512,1386942212,"Тут в маршрутке одна женщина с мтс ругается-типа вы украли деньги,вернули,потом снова.и каждый раз-давайте блокируйте.нек",,-1,,,,,
6873,411498128269795328,1386943773,"@by_mts ребята, а можно как- либо провести езернет в два частных дома на столбцовской и 2-м кольцевом? За доплату мб http://t.co/VLSQFdomL6",,0,,,,,
6874,411499438222618624,1386944086,"@ru_mts, интернет тупииит!! Срочно исправьте эту неполадку! Что за безобразие!! За что я плачу вам???",,-1,,,,,
6875,411505635659087872,1386945563,@ru_mts плохо работал моб интернет.точнее он вообще не работал,,-1,,,,,
6876,411508632162140160,1386946278,"Зашел сегодня в ""Связной"" купил самый дешевой телефон за 990 р., втюхали еще симку МТС за 15 руб., но подарили накопитель",,0,,,,,
6877,411509123755552768,1386946395,"@ru_mts не смотря на отвратительное качество связи, запускает систему удаленного мониторинга квартиры или загородного дома.",,-1,,,,,
6878,411513636138795009,1386947471,RT @GajnetdinovaRu: МТС ЗАДОЛБАЛ ГОРИ В АДУ СУКА,,-1,,,,,
6879,411515303600742400,1386947868,"@vasilenkos что у Вас произошло? Если нужна помощь - напишите нам, постараемся помочь. ^СН #МТС",,0,,,,,
6880,411518909310070785,1386948728,мтс экспресс кредит http://t.co/Mc77uPx5Uo,,0,,,,,
6881,411519182648655872,1386948793,"RT @qonulabekij: МТС — пидарасы. Вот. А иначе — поднимать инет с 350 рупий до 650 рупий, уведомляя ""по sms"" (ага, в симку, воткруную в моп",,-1,,,,,
6882,411529979780792320,1386951367,ТЕХ.АНАЛИЗ - МТС: Формируем базу для окончательного разворота наверх: Бумаги МТС растут... http://t.co/f81EotlMap http://t.co/ItNn3vYmVz,,0,,,,,
6883,411533241032908800,1386952145,"RT @zanizikugyka: Радиоволны излучаемые базовыми станциями 3G МТС способны нарушать законы физики, и распространяться со скоростью примерно",,0,,,,,
6884,411533420477435904,1386952188,"@maks_g мы занимаемся еще Вашим обращением, просим немного подождать. ^СН #МТС",,0,,,,,
6885,411537189252497408,1386953086,Скорость 3G дома у @ETK_ru http://t.co/0R9XlrzBjT и у @ru_mts http://t.co/mvdk9az327.,,0,,,,,
6886,411538473078644736,1386953392,@Vladimirus_vvs мы и есть поддержка :) ^СН #МТС,,0,,,,,
6887,411543058455744512,1386954485,мтс экспресс кредит http://t.co/K7fa59363F,,0,,,,,
6888,411550200763674624,1386956188,Видно. мтс меня любит!♥,,1,,,,,
6889,411552135096971264,1386956649,МТС создала мобильного охранника для дома и дачи http://t.co/OGV62mkOmT,,0,,,,,
6890,411554126884265985,1386957124,взять кредит в салоне мтс http://t.co/LthLbYdgRM,,0,,,,,
6891,411554316537696256,1386957170,@natashka_2696 проведем детальную проверку и свяжемся с Вами. ^СН #МТС,,0,,,,,
6892,411555858972033024,1386957537,"@synchspokda просим написать подробнее, указав номер договора и контактный номер для связи. ^СН #МТС",,0,,,,,
6893,411558149351813120,1386958083,мтс кредитные карты онлайн http://t.co/MsfS545guA,,0,,,,,
6894,411559959005245440,1386958515,Белоруссия снизила цену продажи своей доли в белорусско-российском МТС до 863 млн долларов #news,,0,,,,,
6895,411560315667881985,1386958600,@natashka_2696 в каждом случае срок индивидуален. Как только всё проверим - свяжемся с Вами и ответим на возникшие вопросы. ^СН #МТС,,0,,,,,
6896,411574721080483840,1386962034,МТС заключает договор с Amazon на эксклюзивную продажу Kindle,,0,,,,,
6897,411576676351750144,1386962501,"@SmirnovTv29 благодарим за информацию, проведем проверку и свяжемся с Вами. ^СН #МТС",,0,,,,,
6898,411578252021342208,1386962876,"@mazmarus просим указать номер МТС, контактный номер и адрес, где заметили ухудшения в работе сети. ^СН #МТС",,0,,,,,
6899,411581305642840064,1386963604,мтс кредит наличными онлайн заявка http://t.co/EYjsURA0Nh,,0,,,,,
6900,411583012199874560,1386964011,Заявка в МТС http://t.co/52Ft3pYpGl,,0,,,,,
6901,411590129342373888,1386965708,RT @Damarloli: МТС предлагает превратить односимочный смартфон в двухсимочный,,0,,,,,
6902,411593138801999872,1386966425,У кого номер с мтс заканчивается на 9951?,,0,,,,,
6903,411658690828460032,1386982054,"Бугага, забавные подробности: Мама им мой номер не давала, а позвонили они на МТС номер который у меня месяца три всего.",,0,,,,,
6904,411664216127311873,1386983372,"@__Annushka___ напишите, пожалуйста, замечания по качеству связи подробнее, указав номер МТС и точный адрес, проведем проверку. ^СН #МТС",,0,,,,,
6905,411666008181456897,1386983799,#игры на телефон мтс нео http://t.co/75teNncR4L,,0,,,,,
6906,411667244746559488,1386984094,"RT @nyfaqulefoko: Сейчас бегая по почтам, банкоматам, банкам и офисам МТС слушал все утро Алису. Небо Славян, Иго любви, Инок Воин и Шут, М",,0,,,,,
6907,411675929350795264,1386986164,База данных номеров мобильных телефонов мтс спб посмотреть http://t.co/6FbQDA9dE7,,0,,,,,
6908,411687871347949568,1386989011,RT @moqytasosubeju: http://t.co/EUr4pTQM9o приложения для телефона мтс 655,,0,,,,,
6909,411688143268487168,1386989076,"@Egor_Ulyashin если у Вас есть вопросы по корректности начислений, то рекомендуем заказать детализацию: https://t.co/zVIbhcW2UQ. ^СН #МТС",,0,,,,,
6910,411738651047886848,1387001118,"@valeranazzarov, не надо. Вы в каком городе находитесь? ^СБ #МТС",,0,,,,,
6911,411756460658688000,1387005364,"RT @TaftSumter: Беларусь продает госдолю МТС со ""скидкой"" 140 млн долларов",,0,,,,,
6912,411757979613278208,1387005727,мтс кредитная карта баланс http://t.co/UcCctiYCJN,,0,,,,,
6913,411758974732886016,1387005964,"RT @legraBar: Беларусь продает госдолю МТС со ""скидкой"" 140 млн долларов",,0,,,,,
6914,411765535056359424,1387007528,@MegaFonCorp в МТС этот код всегда был 985,,0,0,,,,
6915,411777083179028480,1387010281,потребительский кредит мтс банк http://t.co/L8sFtn7JfD,,0,,,,,
6916,411778251804004353,1387010560,"@nickolaylobanov, ситуация сохраняется? Если да, то отправьте нам на blogs@mts.ru эти данные: http://t.co/FPCv4UQ4iA. ^ДП #МТС",,0,,,,,
6917,411782335420329984,1387011533,@Geptill @ru_mts @MediaRost ))) с этого нужно было начинать..завтра же всё сделают)),,0,,,,,
6918,411786225477902336,1387012461,"@pabikavetahe, ситуация по одному адресу? Если да, просим указать точный адрес, Ваш номер МТС и номер контактный. Проверим. ^СБ #МТС",,0,,,,,
6919,411787501037039616,1387012765,"@Avochka13, контролировать свои расходы можно с помощью Интернет-помощника, подробнее здесь: https://t.co/Lx69VYgCXB. ^ДП #МТС",,0,,,,,
6920,411789170202648576,1387013163,мтс банк оплатить кредит онлайн http://t.co/iDr5NuMwrH,,0,,,,,
6921,411790401264439296,1387013457,@ru_mts @Popov_Nickolay а когда будет?,,0,,,,,
6922,411796727642214400,1387014965,оформить кредитную карту мтс http://t.co/FD9G1qWVC8,,0,,,,,
6923,411800251558014976,1387015805,мтс оплатить картой кредитной http://t.co/2l2vViKWsR,,0,,,,,
6924,411850053125300224,1387027679,"@freeyellowman @by_mts нет, речь про работу разных гаджетов на одном номере.",,0,,,,,
6925,411851084580524032,1387027925,мтс кредитные карты условия http://t.co/HDOHFlFtNT,,0,,,,,
6926,411853149129826304,1387028417,"@Ekaterina200883, чем вызвано Ваше решение? ^ДП #МТС",,0,,,,,
6927,411853771681964034,1387028565,"@Zalinabeka, мы отправляли запрос по данному населенному пункту и предоставили Вам ответ, который получили. ^СБ #МТС",,0,,,,,
6928,411855613032153088,1387029004,мтс банк кредитная карта отзывы http://t.co/b4jebMJBs3,,0,,,,,
6929,411857320604229633,1387029411,"@LesyaMalafey, предлагаем уточнить начисления в Интернет-помощнике: https://t.co/DAFDeJ6dBB, заказав детализацию разговоров. ^СБ #МТС",,0,,,,,
6930,411860167857160192,1387030090,"@Polina_aaaa, уточните, пожалуйста, с чем связано это желание? ^СБ #МТС",,0,,,,,
6931,411860832813740032,1387030249,"@MMorgevich, возможно, произошло продление платной опции? Вы можете проверить начисления в Интернет-помощнике: https://t.co/DAFDeJ6dBB. #МТС",,0,,,,,
6933,411867284009783296,1387031787,"@olhowick, Вам поступают сообщения именно от нашей компании? ^СБ #МТС",,0,,,,,
6934,411868266420633600,1387032021,"@Porutchyk, отправьте, пожалуйста, нам на blogs@mts.ru эти данные: http://t.co/FPCv4UQ4iA. Проведем проверку. ^ДП #МТС",,0,,,,,
6935,411870006155423744,1387032436,Направляюсь в главцентр @by_mts а после к себе в офис!,,0,,,,,
6936,411870046047465472,1387032445,@ru_mts возможно,,0,,,,,
6937,411879432170012672,1387034683,@ru_mts уже да,,0,,,,,
6938,411879825893109760,1387034777,"@AlexChernov5, видим, что регистрация в сети успешная. Как понимаем, вопрос уже решен. ^СБ #МТС",,0,,,,,
6939,411886842716618752,1387036450,RT @makskobyda: кредит доверия мтс http://t.co/3usQZLT8fR,,0,,,,,
6940,411894174141935616,1387038198,Риче ты мтс включил,,0,,,,,
6941,411928334033899522,1387046342,@AngelinaNazina у вас там ни у кого МТС нет? я хочу сейчас это услышать),,0,,,,,
6942,411935385447837696,1387048023,телефоны мтс база http://t.co/SBVEFa7GOD,,0,,,,,
6943,411937160083025922,1387048447,кредитная карта в салоне мтс http://t.co/IbfYy8uETU,,0,,,,,
6944,411994043737178112,1387062009,мтс банк потребительский кредит http://t.co/apG5PHxE1A,,0,,,,,
6945,412001039995666432,1387063677,RT @lanskaya1984: @deputat_LIS он хочет вместо Валуева в рекламе МТС обнимашки показывать))),,0,,,,,
6946,412005291518341120,1387064690,"Что за чат такой, настройки для которого мтс присылает? О.о",,0,,,,,
6947,412097261829509121,1387086618,мтс коннект и андроид http://t.co/Wkh3rYsQWj,,0,,,,,
6948,412102698637742080,1387087914,местонахождение телефона мтс http://t.co/hpxs2i9OkZ Узнать,,0,,,,,
6949,412107444458754053,1387089046,http://t.co/EFLjJmrEQM Драйвер мтс коннект  http://t.co/QovO70oK49,,0,,,,,
6950,412191569039863808,1387109102,mts код узнать свой номер http://t.co/uC2OrYUB1S,,0,,,,,
6951,412197726143918081,1387110570,@ru_mts это ваш интернет магазин. Туда?,,0,,,,,
6952,412209436619730944,1387113362,кредит онлайн заявка мтс банк http://t.co/Z8Hasmzd68,,0,,,,,
6953,412234203989028864,1387119267,оформить мтс кредит онлайн http://t.co/1T2O0iKm4M,,0,,,,,
6954,412235719931731968,1387119629,@Gagariny а это домашний #мтс http://t.co/XPTmkF9jkf,,0,,,,,
6955,412237946570301440,1387120160,"@RaevsckayaAlya, напишите,пожалуйста,замечания по работе Интернета подробнее,указав №МТС,контактный№ и точный адрес,проведем проверку. #МТС",,0,,,,,
6956,412238635438600192,1387120324,"@kokorev_a, напишите,пожалуйста,замечания по работе Интернет-услуг подробнее,указав №МТС,контактный№ и точный адрес,проведем проверку. #МТС",,0,,,,,
6957,412241581622575104,1387121026,Збс. @ru_mts сделал на Сахе турбо-кнопки дешевле. С 550р на 250 р за 2гб. Статистика моего трафика увеличится в разы. http://t.co/1ei1EMPBrg,,0,,,,,
6958,412243681953869824,1387121527,должностная инструкция начальника мтс http://t.co/ZDc2bbXMAw #мтс #начальника,,0,,,,,
6959,412247659102367744,1387122475,интернет мтс http://t.co/jfX3KGRfps Samsung,,0,,,,,
6960,412257635145379841,1387124854,У меня есть модем мтс если я его подключю к айфону через переходник то модем будет на нем работать? http://t.co/NA06lri3i0,,0,,,,,
6961,412270335480721408,1387127882,http://t.co/h75rwdpdZX Драйвер для usb модема мтс http://t.co/hrIJNcvw3v,,0,,,,,
6962,412395980810498049,1387157838,#обновление прошивки мтс модема http://t.co/wns6Brdtk9,,0,,,,,
6963,412397482413260801,1387158196,Тариф Ultra от МТС получил новые параметры http://t.co/8fGbTGHfQu,,0,,,,,
6964,412399860021612544,1387158763,мтс коннект менеджер для android http://t.co/47FhhwRIVi,,0,,,,,
6965,412400598714429440,1387158939,RT @rituqyhegej: МТС заключает договор с Amazon на эксклюзивную продажу Kindle,,0,,,,,
6966,412404001716453377,1387159750,официальная прошивка андроид 2.2 для мтс эво http://t.co/ThtC69xdAs,,0,,,,,
6967,412536679665512448,1387191383,http://t.co/r3JGZEbfKw На мтс коннект mf626 hsdpaumtsedgegprs usb модем http://t.co/FsZIfhv6ka,,0,,,,,
6968,412537619114123265,1387191607,кредитная карта мтс узнать баланс http://t.co/Y0DpSoJTAq,,0,,,,,
6969,412539115511742464,1387191964,взять кредит в банке мтс http://t.co/kmOk1SfPC8,,0,,,,,
6970,412543508311207936,1387193011,"@_7259932337992, блокировка начинает действовать,если SIM-карта не использовалась от 60 до 180 дней( в зависимости от тариф.плана). ^АХ #МТС",,0,,,,,
6971,412546768577236993,1387193789,http://t.co/6Tceg9HHzg На модем мтс под windows 7 http://t.co/z2h2er1KOk,,0,,,,,
6972,412549054493900800,1387194334,"@markiyanova_l, если ситуация сохраняется, пожалуйста, напишите нам Ваш номер МТС, адрес и контактный номер. ^АХ #МТС",,0,,,,,
6973,412550082982977539,1387194579,Samsung и «МТС Украина» сообщили о старте совместной акции,,0,,,,,
6974,412552073268703232,1387195053,http://t.co/LchqjqQT2I Мтс e1550 http://t.co/YHMnyAgPF0,,0,,,,,
6975,412556185771196416,1387196034,"@BieberJusxy, рекомендуем Вам протестировать данную SIM в другом мобильном устройстве. ^АХ #МТС",,0,,,,,
6976,412557993058631680,1387196465,образцы заполнения договоров сим карт мтс http://t.co/1OLxjrltRf #образцы,,0,,,,,
6977,412568305313263616,1387198923,как взять кредит на мтс http://t.co/cOy4tf7hjI,,0,,,,,
7014,412816270548271104,1387258043,Активы узбекской «дочки» МТС переданы на баланс «Узбектелекома»,,0,,,,,
6978,412574806937464832,1387200473,"@shurph @by_mts или, например, я пользуюсь смс-пакетами: так нужно следить, чтобы было достаточно денег на балансе.",,0,,,,,
6979,412575702848790528,1387200687,МТС начала продажу индивидуальных базовых станций http://t.co/73j8niyBEX,,0,,,,,
6980,412577504118206464,1387201116,Активы узбекской «дочки» МТС переданы на баланс «Узбектелекома» - Digit http://t.co/SpqVOAE9lb,,0,,,,,
