id,twitid,date,text,sberbank,vtb,gazprom,alfabank,bankmoskvy,raiffeisen,uralsib,rshb
1085,621182365122080000,1436936391,Где можно снять деньги с карты Газпромбанка без комиссий,,,0,,,,,
1086,621186874430730000,1436937466,"Выплата компенсаций по вкладам, находившимся в Сбербанке по состоянию на 20.06.1991, осуществляется из бюджета России. Дело в том, что до а",0,,,,,,,
1087,621210461762150000,1436943090,Сбербанк отмечает рост оборотов торгового эквайринга в Магаданской области,0,,,,,,,
1088,621235595591960000,1436949082,"@Anton_Zakharov @SkiperKakao я рад за тебя, а я раза 4 ходил — то одно, то другое, то в альфабанк переводить не будем",,,,0,,,,
1089,621237053934690000,1436949430,Российские банки - от мелкого мошенничества до серьезного преступления #альфабанк @bank_rs @Rus_Standard http://t.co/UTJhFAIfoL,,,,-1,,,,
1090,621258210121540000,1436954474,"@sberbank почему тогда в СПб больше 30 000 банкомат не выдает, и через операциониста не удалось снять?",-1,,,,,,,
1091,621269108282290000,1436957072,@gruppa_voina  может быть потому что обмен валюты не основная функция внутренней системы альфа банка ?,,,,0,,,,
1092,621272328832340000,1436957840,Как себя обезопасить от наглости СБЕРБАНКА? http://t.co/qezjCURsle,-1,,,,,,,
1093,621304491158160000,1436965508,Поволжский Сбербанк: жители Поволжья предпочитают получать зарплату на карту Сбербанка http://t.co/werXxIv6Uf,1,,,,,,,
1094,621313789615600000,1436967725,"возможно не в тему будет, но отпишусь сюда.
предыстория. я владелец карты сбербанка, мобильный банк не подключен. В прошлом году мне понад",0,,,,,,,
1096,621337945534960000,1436973484,"СберБанк, как и Почта России при нашей жизни уже не изменятся, по крайней мере я",-1,,,,,,,
1097,621345639666990000,1436975319,сбербанк - пока не захотел быть проданым ....видимо ни я один такой )),0,,,,,,,
1098,621358443098710000,1436978371,"Имею счета в Альфабанке, часто захожу в московский офис на Проспекте Мира, не знаю как в других, но у них там реализована идея очереди с по",,,,1,,,,
1099,621513548334760000,1437015351,RT @airily_ann: Из-за ограничения по символам в назначении платежа у @sberbank приходится возвращать пожертвования: данные просто не влезаю…,-1,,,,,,,
1100,621517770845500000,1437016358,"Я вот не поэт, но у меня уж третий месяц
сбербанковские счета заблокированы. http://t.co/Zt9rmTTAtM",-1,,,,,,,
1102,621549752262460000,1437023983,"@Volutar @airily_ann @alburov @sberbank ограничивает не только сбер. В прошлом году весь Ситибанк вернули, там в 4 раза меньше символов",-1,,,,,,,
1103,621570065578780000,1437028826,"RT @GaninaSA: ""Я их душил-душил, душил-душил..."". В смысл, Сбербанк... В смысле нас,.. русских. http://t.co/RIvkYaQu6p -- Грефф в Крыму не …",-1,,,,,,,
1104,621579320314720000,1437031033,"RT @markethell: ЦБ РФ выявил в Тихоокеанском Внешторгбанке признаки уголовных преступлений
http://t.co/e9EVITBn8p
в стране куда не глянь, в…",,-1,,,,,,
1105,621585415175340000,1437032486,"@svetonum @sberbank чаще всего не влезают данные паспорта/гражданство, приходится возвращать обратно",-1,,,,,,,
1106,621595991460980000,1437035007,"RT @pridemon: Банк Москвы @bm_twit требует денег за перевыпуск карты, которая не читается. А почему я должен платить? Не ломал, в микроволн…",,,,,-1,,,
1107,621596400200120000,1437035105,Главный экономист по работе с залоговым имуществом: Россельхозбанк от 55000 руб. http://t.co/YBXeNOcZFx,,,,,,,,0
1108,621600600258670000,1437036106,"16.07.2015 11:30 : Банкоматы Сбербанка в Москве не принимают купюры в тысячу рублей

 http://t.co/OcIbjx3bBy #echo.msk #новости #news",-1,,,,,,,
1109,621600823710090000,1437036159,Снижение первоначального взноса от банков-партнеров «ВТБ24» и Банк «Москвы» http://t.co/v42bgDXEco #недвижимость #банки,,0,,,,,,
1110,621604087985890000,1437036938,"Банкоматы и другие устройства самообслуживания Московского банка ""Сбербанка"" 16 июля не принимают купюры достоинством 1 тысяча рублей...",-1,,,,,,,
1111,621607048363570000,1437037643,RT @YodNews: Московские банкоматы Сбербанка не принимают купюры номиналом 1 тысяча рублей http://t.co/uMkub11is9 Будьте бдительны http://t.…,-1,,,,,,,
1112,621608240980320000,1437037928,RT @vesti_news: Московские банкоматы Сбербанка не принимают тысячерублевые купюры http://t.co/gs5Iy34iiR,-1,,,,,,,
1113,621609427905430000,1437038211,"RT @GazetaRu: Банкоматы Сбербанка не принимают тысячные купюры
http://t.co/TiGUztlicg http://t.co/6K08UpTtsS",-1,,,,,,,
1114,621609690414360000,1437038273,"Банкоматы Сбербанка в Москве не принимают купюры номиналом 1 000 рублей.
http://t.co/UHGgLsAybU http://t.co/f6I3vzaGbN",-1,,,,,,,
1115,621614109700810000,1437039327,В Москве банкоматы Сбербанка не принимают купюры в 1000 рублей — Рамблер-Новости http://t.co/PuFSufRgIG,-1,,,,,,,
1116,621616102838280000,1437039802,RT @banki_ru: Банкоматы Сбербанка в Москве не принимают купюры номиналом 1 000 рублей http://t.co/knTPuD5icH http://t.co/i1CCcRvBxC,-1,,,,,,,
1117,621617901641040000,1437040231,"RT @motinshoes: Оставила сегодня @Maximmotin утром около Сбербанка на Шоссейной, а потом читаю такие новости. Совпадение? Не думаю!  https:…",0,,,,,,,
1118,621618447848480000,1437040361,В Москве банкоматы и другие устройства самообслуживания Сбербанка 16 июля не принимают купюры достоинством в 1 тысячу рублей. Об этом сообща,-1,,,,,,,
1119,621621823835340000,1437041166,Сбербанк не будет конвертировать все долги по валютной ипотеке по единому льготному курсу,0,,,,,,,
1120,621622963469700000,1437041438,Банкоматы Сбербанка в Москве не принимают купюры в 1000 рублей http://t.co/s1rtvV8Vr7 http://t.co/eBWgF2pZab,-1,,,,,,,
1121,621624245450180000,1437041743,Банкоматы Сбербанка в Москве не принимают купюры в тысячу рублей http://t.co/uzX4HUcLAc,-1,,,,,,,
1122,621624477785330000,1437041799,Банкоматы Сбербанка в Москве не принимают купюры в тысячу рублей http://t.co/vmLNNyPDf8,-1,,,,,,,
1124,621627441765730000,1437042506,Банкоматы Сбербанка в Москве не принимают купюры в тысячу рублей http://t.co/tV4cMJ7rLR #финансы #экономика,-1,,,,,,,
1125,621628059188390000,1437042653,"Если вам не нравится сбер, выбирайте другой! В чем проблема, я не понимаю вас! Упырей! (@ Сбербанк - @sberbank) https://t.co/BZ5Dz2JtIy",0,,,,,,,
1126,621629417790410000,1437042977,Московские банкоматы Сбербанка не принимают купюры в 1тыс рублей: Банкоматы и аппараты самообслуживания Сбербанка в Москве перестали…,-1,,,,,,,
1127,621631998235380000,1437043592,Московские банкоматы Сбербанка не принимают тысячерублевые купюры http://t.co/AJ6i7JlQSM,-1,,,,,,,
1128,621638468897260000,1437045135,Глава ВТБ 24 прогнозирует снижение ключевой ставки ЦБ до 10% к концу 2015-го. Подробнее на @banki_ru: http://t.co/EZBSWPGRdD,,0,,,,,,
1129,621649286237810000,1437047714,"Банкоматы ""Сбербанка"" не принимают однотысячные купюры до 18 июля: Компания проводит плановые работы по усилен... http://t.co/w0ua2XKYZp",-1,,,,,,,
1130,621649284996290000,1437047713,"Новости: Банкоматы ""Сбербанка"" не принимают однотысячные купюры до 18 июля  #новости",-1,,,,,,,
1131,621649284560070000,1437047713,"@budoweb Банкоматы ""Сбербанка"" не принимают однотысячные купюры до 18 июля",-1,,,,,,,
1132,621658330617020000,1437049870,"Купюры номиналом 1 тыс. рублей через банкоматы сбербанк не принимает, нет 5-ти тысяч, в очередь
http://t.co/XF5xfpWGV3",-1,,,,,,,
1133,621663182671740000,1437051027,"В кол-центре Сбербанка ""Газете.Ru"" не смогли назвать точных сроков, когда банкоматы Москвы восстановят прием тысячных купюр. ""В настоящий…",-1,,,,,,,
1134,621668054854930000,1437052188,RT @Raiffeisen_Ru: Почему бы не сделать это с помощью карты Visa Райффайзенбанка? http://t.co/MGWtemqoNp http://t.co/vXisTwK1eU,,,,,,0,,
1135,621687006674860000,1437056707,Сбербанк освободил пользователей Android от троянов http://t.co/XRdyt6LbwS,1,,,,,,,
1136,621692152662360000,1437057934,@Ilya_Morss @Virtual_jurist Не вернут вклады в Сбербанке и их прокатим...,-1,,,,,,,
1137,621697908388320000,1437059306,Сбербанк не будет переводить долги по валютной ипотеке в рубли по единому льготному курсу http://t.co/PjnLH4IERW,0,,,,,,,
1138,621702848196140000,1437060484,Более двух млн. человек пользуются приложением Сбербанк Онлайн для ANDROID http://t.co/eC2eNOO6iB #Сбербанк #Сибирь,1,,,,,,,
1139,621708333645460000,1437061792,"В тоже время Сбербанк не дал мне умереть с голоду в Армении, что не может не радовать. Спасибо тебе, #Сбербанк",1,,,,,,,
1140,621714264131280000,1437063206,"@alfa_bank уже разобрался. А номер карты не выдается? что бы с альфа мобайл на виртуальную переводить, а не внутри альфа тач",,,,0,,,,
1141,621716147784780000,1437063655,"@bookeanarium в Сбербанк не книгу надо брать, а дробовик",-1,,,,,,,
1142,621730727508480000,1437067131,Терминалы Сбербанка не принимали тусячерублевки из-за перенастройки системы безопасности http://t.co/r8rtvABnuh,-1,,,,,,,
1143,621745955629630000,1437070761,"Назрел один такой вопрос: ""Нахрена мне, шестнадцатилетнему школьнику, знать новости сбербанка?"" http://t.co/P1vaAeJ7f2",-1,,,,,,,
1144,621758728946220000,1437073807,RT @ShadenFM: Сбербанк. Банкоматы не принимают одно тысячные купюры. В банке обещают восстановить приём купюр к 18 июля,-1,,,,,,,
1145,621768454975140000,1437076126,Переводы с карты @alfa_bank на карту @tinkoff_bank через https://t.co/Kkhaj02B6u не проходят. Бида-пичаль.,,,,-1,,,,
1146,621770131543210000,1437076525,Банкоматы Сбербанка в Москве не будут принимать купюры в 1000 рублей до 17 июля http://t.co/9vdRwqi1HE,-1,,,,,,,
1149,621899251883370000,1437107310,"https://t.co/Jxx0m0EMHX Этот сученок Греф, видно решил обанкротить Сбербанк и ничего не выплачивать вкладчикам!!!",-1,,,,,,,
1150,621916672551700000,1437111464,Количество активных пользователей Сбербанк Онлайн в Северном банке достигло 900 тысяч человек http://t.co/MVY7bxkiOr,1,,,,,,,
1151,621932141237110000,1437115152,"Правительство РФ не поддержало идею главы Сбербанка Германа Грефа о трансформации системы выплат страховых возмещений по вкладам, пишет в пя",0,,,,,,,
1152,621940904505440000,1437117241,@alfa_bank  а банк совсем не обязан сообщать изменения по кредитному договору? Раньше вроде по таким случаям и смс и поста.,,,,-1,,,,
1153,621947533292640000,1437118821,#Московские банкоматы Сбербанка не принимают тысячерублевые купюры #Банкоматы и другие устройства самообслуживания Московского банка Сберба,-1,,,,,,,
1154,621950558686070000,1437119543,"Пенсионерам, у кого подключен ""мобильный банк"" от Сбербанка, может приходить несколько СМС, из которых складывается общая сумма зачислений.",0,,,,,,,
1155,621954673180860000,1437120524,"Самое идиотское изобретение это автоматический контакт центр с которым надо разговаривать, а не на кнопки жать. @sberbank",-1,,,,,,,
1156,621962189746930000,1437122316,В #калуга_решает не получается перевести пожертвовавание на избирательный счёт @dem_coalition в отделении @sberbank - не помещаются данные.,-1,,,,,,,
1629,664774102599790000,1447329471,Глава Газпромбанка рассказал о дочери Путина https://t.co/O7JPJwNAjB,,,0,,,,,
1157,621965163969820000,1437123025,Сбербанк не планирует водить единый льготный курс для должников по валютной ипотеке http://t.co/lqON2T4uA2,0,,,,,,,
1158,621974369263190000,1437125220,Банк Москвы: В мобильном приложении «Квартплата» от Банка Москвы можно экономить при оплате коммунальных услуг http://t.co/3YJ4vJN9k7,,,,,1,,,
1159,622009666604770000,1437133635,"Сбербанк конвертирует валютную ипотеку в рубли на льготных условиях не всем

#Новости_недвижимости@piaspb
▶ http://t.co/FSJxKGNMHq",0,,,,,,,
1160,622049727257910000,1437143186,@sberbank что у вас за мозгоебалово творится? у меня за полмесяца 2 раза отключался сам мобильный банк и 2 раза блокировался. почините уже,-1,,,,,,,
1161,622058169779490000,1437145199,"Чтобы повторить перевод без ввода реквизитов, используйте вкладку «История» в мобильном приложении «Сбербанк Онлайн». http://t.co/9cJE3xfuJT",0,,,,,,,
1162,622059004886430000,1437145398,"RT @sberbank: Чтобы повторить перевод без ввода реквизитов, используйте вкладку «История» в мобильном приложении «Сбербанк Онлайн». http://…",0,,,,,,,
1163,622070969277010000,1437148251,"Воробьев хочет, чтобы его чиновники работали как в Сбербанке. КАК В СБЕРБАНКЕ! Даже пенсионеров такой шнягой уже не обманешь.",-1,,,,,,,
1164,622086373424690000,1437151923,Самому везучему велосипедисту достанется iPad mini от Сбербанка России.,0,,,,,,,
1165,622095369200080000,1437154068,#dirty Феерия от Сбербанка: 300 миллионов потратят на айпады http://t.co/BcWxn141Lq,-1,,,,,,,
1166,622130925921550000,1437162546,"@CoderRemix я в него засунул карточку Сбербанка РФ, а он пишет: ""Эта карта не обслуживается""",-1,,,,,,,
1167,622164199364520000,1437170479,Ипотека под 2% от Сбербанка для народа... Чехии | Крамола http://t.co/jlNVVeJXrJ,-1,,,,,,,
1172,622238492224030000,1437188191,"@viitaminkka я не парюсь, потому что у меня в ВТБ24 и ПримСоцБанке приятели. Они помогут",,0,,,,,,
1175,622294557791660000,1437201558,Топ-менеджер «Сбербанка» открывает «Пятерочку» для зажиточных: Первый зампред правления «Сбербанка» Лев Хасис запускает новый проект…,0,,,,,,,
1176,622299994922600000,1437202855,RT @redhunky: А для Сбербанка Крым — не Россия? http://t.co/ZGQMkwinmS,-1,,,,,,,
1177,622326157120260000,1437209092,"RT @berdskonline: Три банкомата Сбербанка взорвали в Новосибирске сегодня ночью. Деньги украсть не удалось.
http://t.co/sv6o6ZUFe5 http://t…",0,,,,,,,
1178,622359918322930000,1437217142,ВестиНск: Злоумышленники взорвали три банкомата Сбербанка: забрать деньги не успели http://t.co/KWgSKuX5vZ,0,,,,,,,
1179,622369134001660000,1437219339,RT @sberbank: О важности префикса https и других способах защитить карту при онлайн-шопинге: 5 советов от портала Lifehacker:http://t.co/oX…,0,,,,,,,
1181,622438278298500000,1437235824,"RT @LaraTentyukova: получил степень соответствия от общего потока обращений, возможность использовать счет-фактуру в Сбербанке.",0,,,,,,,
1182,622471979006830000,1437243859,@sberbank При долгих пытках поддержки они понесли абсолютную чушь. Мой ИНН не видит сбер и потому мне нужно пойти в тот банк где у меня счёт,-1,,,,,,,
1183,622472551764210000,1437243995,RT @zrmmioca: Новогодняя акция от Сбербанка » Кредиты в Новосибирске http://t.co/NJlsSOP2Do,0,,,,,,,
1184,622491630482910000,1437248544,"RT @giuseppe03045: бэк-офиса казначейства госкорпорации Росатом, МРСК, Сбербанк, Сбербанк Бизнес без дополнительных видов",0,,,,,,,
1185,622502931435250000,1437251239,@alfa_bank а что уже СМС уведомления о транзакциях не приходят? Или опять билинг сломали?,,,,-1,,,,
1186,622519375329910000,1437255159,"Кроме сбербанка,других траблов не было пока #НиегоНеПроисходило ,да и тут #НичегоНеПроизошло,пацаны сами... http://t.co/xM0hCEpWLj",-1,,,,,,,
1187,622557952231260000,1437264357,сбербанк россии нах пошел из моей ленты меня не интересуют твои услуги,-1,,,,,,,
1188,622577720308930000,1437269070,"Сотрудники Сбербанка рассказали о внедрении продвинутой защиты, которая убережет операционную систему Android от атак злоумышленников. Данны",1,,,,,,,
1189,622600309303570000,1437274455,Как получить кредит в сбербанке безработному и кредитную карту по интерне http://t.co/Z85E8CcJDH,0,,,,,,,
1190,622621404199040000,1437279485,"RT @sberbank: @iKekcuk Срок выпуска карты зависит от территориального банка, в котором будет оформлено заявление, и составляет от 5 до 15 р…",0,,,,,,,
1191,622623564139770000,1437280000,"RT @bankvtb24: Скидки для клиентов ВТБ24, не забудьте специальный промокод, он на картинке. http://t.co/Gf0d9Q8T2k",,1,,,,,,
1193,622642813050590000,1437284589,@sberbank  почему не проходит покупка в iTunes Store? В чем дело?,-1,,,,,,,
1194,622688663533670000,1437295521,"То, что творит @alfabank_ru с дизайном приложения, вызывает желание убежать в @rocketbank. Но они не умеют 2 карты на разных людей на 1 счет",,,,-1,,,,
1196,622697183679250000,1437297552,RT @erminiaafrica: «ВТБ 24»: в ближайшие два года доля автокредитов расти практически не будет,,0,,,,,,
1197,622701284949410000,1437298530,"Альфабанк не дробя прервал партнерские отношения с ТКС. Печально, придется пополнять с ВТБ.",,,,-1,,,,
1198,622712095881180000,1437301107,@sberbank С вашим сбербанком лучше не связываться.Деньги целее будут,-1,,,,,,,
1199,622733982455710000,1437306325,Можно ли получить кредит пенсионерам в Россельхозбанке http://t.co/TQZl30BtMM,,,,,,,,0
1202,622758509965390000,1437312173,"Кстати, БК «Новосибирск» не попал в Единую лигу ВТБ @VTBleagueRu . Там грузинов взяли!",,0,,,,,,
1203,622818570469250000,1437326493,"RT @airily_ann: Отделение @sberbank-Пермь подталкивает наших жертвователей отправлять деньги в бюджет Магаданской области, указывая не то н…",-1,,,,,,,
1204,622916833813770000,1437349921,"Финансы  Банк Москвы стал самым убыточным по итогам полугодия: У него портятся не только кредиты, выданные при прежних владельцах, но и…",,,,,-1,,,
1205,622957662095840000,1437359655,Новосибирец взорвал три банкомата Сбербанка и не взял денег http://t.co/7dWXINvGIQ,0,,,,,,,
1206,622961064674750000,1437360466,доступен клиентам Сбербанка теперь стоит отметить Transparent Hugepages - от места СЭД и Юго-Восточной,0,,,,,,,
1207,622963246132300000,1437360986,"RT @dezhurowa: работать с Ростелекомом, ВЭБ, Сбербанком, так и 10-значный номер 0780 и наш собственный логотип ivi на",0,,,,,,,
1208,623025049377860000,1437375721,"Плюс берет на 1,38, в галерее. Сбербанк Maestro. С помощью доменных имен значит, достижима лишь при этом",0,,,,,,,
1209,623027227102310000,1437376240,"Башня ""Меркурий"" Игоря Кесаева в ""Москва-Сити"" может перейти к Сбербанку за долги http://t.co/S5wdkppgLZ",0,,,,,,,
1210,623032286502650000,1437377447,Миллиардер Игорь Кесаев может отдать небоскреб в «Москва-Сити» Сбербанку за долги http://t.co/qrSSzgbN7T,0,,,,,,,
1211,623032730566030000,1437377553,"Башня «Меркурий» в «Москва-Сити» может перейти к Сбербанку: Сбербанк может забрать за долги башню ""Меркурий"" И... http://t.co/fHGFLplv4o",0,,,,,,,
1212,623033789393040000,1437377805,"@alfa_bank горячая линия, Authenticator от Google, резервный телефон, список готовых одноразовых паролей. Способов масса.",,,,0,,,,
1213,623044584512160000,1437380379,Спасение денег в Сбербанке – дело клиента Сбербанка! http://t.co/iA5o716UAF,-1,,,,,,,
1215,623064497297730000,1437385126,"Сайт сбербанка -- дерьмо. Уже 2 месяца пытаюсь обратно подключить мобильный банк, а он НЕ ХОЧЕТ.",-1,,,,,,,
1216,623065592669590000,1437385387,"@sberbank Спасибо, но как корректно поправите? На сайте одно, оператор на телефоне говорит другое, и что так как на сайте не должно работать",-1,,,,,,,
1218,623080169121550000,1437388863,"Ситуация в России ""неприятная, но без катастрофы"": Эксперты Сбербанка изучили влияние последних важнейших миро... http://t.co/Wax8Jqxcg5",0,,,,,,,
1219,623080785143190000,1437389010,Сбербанк подтвердил получение от «Мечела» более 800 млн рублей долга: Сбербанк подтвердил погашени... http://t.co/aOUdraoubc #followback,0,,,,,,,
1220,623082323601420000,1437389376,"Сбербанк: Выход экономики РФ из рецессии могут задержать внешние шоки.Это не трибунал ли по Боингу ,а ?",0,,,,,,,
1221,623085985933340000,1437390250,RT @rgrus: В Сбербанке не исключили нового ослабления рубля в конце года  http://t.co/n12Orcz7pu,0,,,,,,,
1222,623086030766400000,1437390260,"RT @kommersant: Ситуация в России «неприятная, но без катастрофы».
Сбербанк опубликовал аналитический обзор «Внешние шоки — 2015»
http://t.…",0,,,,,,,
1224,623088039594630000,1437390739,"Сбербанк России прогнозирует снижение цен на нефть, но отрицает радикальные осложнения в экономике России http://t.co/JX8gWPohT0",0,,,,,,,
1225,623089552383540000,1437391100,Сбербанк не исключает ускорения падения рубля в конце 2015 года http://t.co/UR3ruhRC8C,0,,,,,,,
1226,623093662562570000,1437392080,"@tvrain у Сбербанка 17-ти страничный документ, а у вас байда на 5 абзацев. больше не смогли понять, журнашлюхи???",0,,,,,,,
1227,623129635044390000,1437400656,"В общем всё понятно, надо избавляться от карт @sberbank",-1,,,,,,,
1228,623132191401350000,1437401266,"Сбербанк не усматривает ""катастрофических"" сценариев для РФ...",0,,,,,,,
1229,623133782862730000,1437401645,Сбербанк: Финансовые санкции спасают Россию от грядущих экономических шоков,0,,,,,,,
1230,623134225852600000,1437401751,#Novosti #Economic Сбербанк: Финансовые санкции спасают Россию от грядущих экономических шоков:  http://t.co/meXszq6VHa,0,,,,,,,
1231,623135675102200000,1437402096,ЦМИ Сбербанка выпустил отчет Внешние шоки 2015г неприятно но без катастрофы  http://t.co/5MlOvunBjO http://t.co/P9oJVrB05m,0,,,,,,,
1232,623146802137680000,1437404749,"@tinkoff_bank @sberbank не могу перевести, в чем проблема? http://t.co/NEncqbRZcY",-1,,,,,,,
1233,623151757699480000,1437405931,"RT @ruslan78001: ✅ РФ не сможет выйти из рецессии в ближайшие два года, - ""Сбербанк России"" http://t.co/zX4WkGLyyz
#ЛУТШЕНИКОГДА",0,,,,,,,
1585,664746476833280000,1447322885,"Forbes: глава Газпромбанка не заявлял, что Катерина Тихонова является дочерью президента",,,0,,,,,
1234,623155099444120000,1437406728,"RT @Anna_Lov_00: Сбербанк о шоках 2015 года: неприятно, но без катастрофы http://t.co/4EqKiLjaV3 | https://t.co/5MT0PQ64vZ http://t.co/8e4O…",0,,,,,,,
1235,623157080812290000,1437407200,RT @gudkov_g: Хоть Сбербанк не врёт. И на том спасибо! http://t.co/WPkp0YAMS5,1,,,,,,,
1236,623157163435950000,1437407220,"Капец,даже в Судаке и Ялте нельзя  снять деньги с нашей карты Сбербанка.Родители поехали на паром,в настоящую Россию снимать деньги.ПИЗДЕЦ!",-1,,,,,,,
1237,623158562089470000,1437407553,RT @newsinten: Сбербанк не исключил возможность шока на валютном рынке в 4 квартале 2015 года http://t.co/j7nv5C3Tym http://t.co/2BBquRfe4F,0,,,,,,,
1238,623162591158910000,1437408514,#сбербанк. С каждым разом всё хуже. Вынужден отказаться от услуг.,-1,,,,,,,
1239,623165510813910000,1437409210,"ЦМИ ""Сбербанка"" оценил влияние внешних шоков на российскую экономику: неприятно, но не катастр http://t.co/9CLfSlS4oM http://t.co/FuTibthTvY",0,,,,,,,
1240,623167054288430000,1437409578,"Вести.Ru: Сбербанк о шоках 2015 года: неприятно, но без катастрофы http://t.co/6MHm6Ik3nE",0,,,,,,,
1241,623172229128290000,1437410812,"Сбербанк: внешние шоки могут задержать российскую экономику в кризисе: Снижение цен на сырье, особенно на нефт... http://t.co/PLfokLbybf",0,,,,,,,
1242,623175030109810000,1437411479,"@ru_rbc @alfa_bank Этапы высказываний СМИ РФ: от смеха искандеров до отрывания от дна, но с упорством ""видения стабилизации"" :)",,,,0,,,,
1243,623177086673490000,1437411970,"RT @onlinekpru: Аналитики Сбербанка: в конце года валюты еще потрясет, но без обвалов и катастроф http://t.co/Z754KYpJcE #курсрубля",0,,,,,,,
1244,623184554715520000,1437413750,"Аналитики Сбербанка: в конце года валюты еще потрясет, но без обвалов и катастроф: Пережить вероятный новый ви... http://t.co/ge7R3gBcka",0,,,,,,,
1245,623184553448850000,1437413750,"Москва: Аналитики Сбербанка: в конце года валюты еще потрясет, но без обвалов и катастроф  #новости #Москва",0,,,,,,,
1246,623192784300810000,1437415712,"Сидел в очереди в сбербанке. Номера шли НЕ по порядку. Передо мной прошли сначала номера больше моего, потом пошли те, что меньше, потом вн",-1,,,,,,,
1249,623235914995630000,1437425995,Сбербанк спасает от шока(?) http://t.co/MFJ4Y16kzg,0,,,,,,,
1250,623242945395820000,1437427672,"на источник в мае 2012 г. Сбербанк предоставляет возможности работы сервисов мобильной связи без комиссии,",1,,,,,,,
1251,623263305629450000,1437432526,"20 июля Сбербанк России составил макроэкономический прогноз, согласно которому, в октябре ожидается укрепление доллара, снижение курсов…",0,,,,,,,
1252,623280321790930000,1437436583,"RT @vesti_news: Сбербанк о шоках 2015 года: неприятно, но без катастрофы http://t.co/lnIQy4PLft",0,,,,,,,
1255,623330724377180000,1437448600,Сбербанк не исключил выпуск в будущем облигаций с привязкой к инфляции,0,,,,,,,
1256,623364880394010000,1437456743,"Ищу девушку блондинка работает в Сбербанке в Елшанке была у окно номер 2 ели не ошибаюсь, вчера 20.07.2015 примерно.. http://t.co/X0HQM28gyZ",0,,,,,,,
1257,623369981124850000,1437457959,@sberbank спасибо. Как же хочется сервис более высокого уровня. Частые перебои.,-1,,,,,,,
1258,623374119090920000,1437458946,"@sberbank мне нужно получить информацию подтверждающую оплату услуг в 2014 г. У меня есть: сумма, дата и № документа (из @нлайн). Возможно?",0,,,,,,,
1259,623380071819150000,1437460365,Сбербанк прогнозирует снижение курса рубля к концу года....,0,,,,,,,
1260,623388539342970000,1437462384,"@harakiri_killss @SlavaTogliatti @AtemJF именно так, это альфабанк сам определил. http://t.co/bc3PhviB6n",,,,0,,,,
1261,623394781431920000,1437463872,ВТБ24: Российский рынок акций отыгрывает назад рост предыдущей недели,,0,,,,,,
1262,623405692175580000,1437466473,"Сбербанк может забрать башню ""Меркурий"" за долги: Миллиардер Игорь Кесаев может лишиться башни ""Ме... http://t.co/piU3Exh1Rf #followback",0,,,,,,,
1263,623407698416170000,1437466952,"@tinkoff_bank @pskobelev @alfa_bank только что пробовал с альфы, таки да, не проходит",,,,-1,,,,
1264,623412328080390000,1437468056,Карты Райффайзенбанка можно пополнять без комиссии в банкоматах МДМ Банка,,,,,,1,,
1265,623428318608630000,1437471868,"Нашла карту сбербанковскую именную , в сбербанке на торговом примерное время 10:05,(YULIYA BURTOLIK), обращаться в лс. / не анон)",0,,,,,,,
1266,623449808376830000,1437476992,"фото в Газпром банке, моего квитка по очереди, и моего договора с банком № ПЕРП-00424/15-00379 от 21.07.2015г http://t.co/I8jtoVDIYl",,,0,,,,,
1267,623459821392690000,1437479379,Сбербанк: волатильность пары евро-доллар сильно вырастет,0,,,,,,,
1268,623481070915160000,1437484445,Райффайзенбанк запустил пополнение дебетовых и кредитных карт без комиссии | Деловая газета. Юг - DG-Yug.ru,,,,,,1,,
1269,623485101297540000,1437485406,"@sberbank замечательно, ваш консультант сказал ровно наоборот, и у меня не отображается вторая карта всё ещё",-1,,,,,,,
1270,623520028466540000,1437493733,Налетчик взорвал дымовую шашку в «Сбербанке» в Тюмени - Первый по срочным новостям — LIFE | NEWS http://t.co/QEVdEcFLz7,0,,,,,,,
1271,623542593213860000,1437499113,"Завтра буду кататься по полу в сбербанке до тех пор, пока не переведут обратно :/",-1,,,,,,,
1272,623558052684390000,1437502799,"Рубль закалился, и уже никого не боится, даже Сбербанка",0,,,,,,,
1273,623570859295410000,1437505852,Сбербанк: рост поставок нефти из ирана удешевит...,0,,,,,,,
1274,623742584691820000,1437546795,"в ходе семинара смогут получать полную, своевременную актуализацию информации. Росгосстрах Банк ВТБ24",,0,,,,,,
1276,623756954121470000,1437550221,"Стоило первый раз в жизни завести карту Сбербанк: Банк друзей, как через пару месяцев в почту начало валиться это... http://t.co/K9j9DNyJfV",-1,,,,,,,
1277,623759146102460000,1437550743,"#Привилегированные акции Сбербанка, «Татнефти» и «Башнефти» могут войти в индекс FTSE EM #Это связано с изменением методики индексного пров",0,,,,,,,
1278,623774022220820000,1437554290,RT @cekyfyxatuq: Сбербанк отмечает рост оборотов торгового эквайринга в Магаданской области,0,,,,,,,
1279,623782281585530000,1437556259,"В РФ появится Почтовый банк с самой большой сетью отделений
http://t.co/76XVH8KYHd
#втб #почтароссии #банк #медведев http://t.co/x4qcVH7mq5",,0,,,,,,
1280,623791849803780000,1437558541,@zujykadazof 10 9 2014 СБЕРБАНК в России не СБЕРБАНК РОССИИ https://t.co/f4Zj2OMLQv,-1,,,,,,,
1281,623811083510390000,1437563126,"@sberbank в моём случае идентификация была излишней, т.к. Федеральный закон от 07.08.2001 N115-ФЗст.7п.1.1 яно на это указывает. Беспредел!",-1,,,,,,,
