id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
807,493284313044360000,1406443119,"@eherrero89 на данный момент ситуация актуальна? Напишите, пожалуйста, нам подробности. ^СН #МТС",,0,,,,,
808,493285399700470000,1406443378,МТС запускает второй этап конкурса «Мегабайты славы».Сразу после подведения итогов первого этапа конкурса «Магабайты славы» компания МТС за,,0,,,,,
809,493287653899760000,1406443916,"@qkrtnwls6497 если ситуация повторится - напишите, пожалуйста, нам подробности, указав: http://t.co/ETLqGM3mUP. ^СН #МТС",,0,,,,,
810,493288143198520000,1406444032,мегафон tp-ds1 инструкция по применению http://t.co/Zsiqh6Mf8m #по #мегафон,,,0,,,,
811,493288192184160000,1406444044,"@NKarpova37 чем вызван данный tweet? Напишите, пожалуйста, нам подробности. ^СН #МТС",,0,,,,,
812,493288458660870000,1406444108,RT @nanaxipovady: МТС нацелился на половину «Связного»,,0,,,,,
813,493289688359520000,1406444401,"RT @shatcu: @megafonru Подскажите, каким образом на тарифе, платные услуги у вас сами подключаются? Вам все мало, мародеры?",,,-1,,,,
814,493290597440950000,1406444617,Путешествие с Билайном читаем у алымова,0,,,,,,
815,493291089248280000,1406444735,"RT @shatcu: @megafonru 1, 2, 3 рубля в день.. да с каждого. Чтобы вам много стало, как в мульте, про золотую антилопу. Гомофон ущербный.",,,-1,,,,
816,493291781707290000,1406444900,"@AppleJesus сим-карту уже поменял, обновить настройки интернета от @Beeline_RUS ?",0,,,,,,
817,493291960988230000,1406444943,Я только вчера вставила симку а мтс меню уже задолбал смс ками,,-1,,,,,
818,493292644848900000,1406445106,Я ощущаю шикарный инет мегафона,,,1,,,,
819,493294994707740000,1406445666,"RT @shatcu: @megafonru Подскажите, у вас целый специальный отдел занят проблемой - ""как долго красть по чуть чуть, чтобы не замечали клиент…",,,-1,,,,
820,493294996729380000,1406445666,"У #МегаФон тариф интересный. У #МТС интернет за городом лучше. У #Билайн в городе LTE. У #ЕТК номер шикарный. Почему нельзя, что-то одно?",1,1,1,,,,
821,493295581318500000,1406445806,RT @shatcu: @megafonru А что у вас на картинке нарисовано? Порванный лимон? Недоеденное мороженое на палочке? Неведомая уйня? или что?,,,0,,,,
822,493296562635020000,1406446040,"Или так решил Антон Носик? Может быть он готовит пост №2, 3, 4 с названиями ""Воровство в Билайне"", в ""Мегафоне"" и так далее??? СОМНЕВАЮСЬ.",-1,,-1,,,,
823,493300892699880000,1406447072,Программа установки билайн модема - http://t.co/PgYbL9Jo0z.,0,,,,,,
826,493307213025670000,1406448579,@megafonru Мне нужно отключить старый «Интернет М» и подключить новый «Интернет М» (за годы он стал дешевле и выгоднее).,,,0,,,,
827,493307889377760000,1406448740,"Не пользуюсь услугами МТС и вам не советую. Постоянно обдерут, спишут непонятно за что, да и качество услуг оставляет желать лучшего.",,-1,,,,,
828,493309120439530000,1406449034,Деньги на мтс http://t.co/W60QoYaCaA,,0,,,,,
829,493309680316600000,1406449167,"RT @ru_mts: @Sad_ICON сеть 4G есть в г.Тольятти, но в коммерческую эксплуатацию еще полностью не запущена. ^СН #МТС",,0,,,,,
830,493310505097120000,1406449364,"лол в шахтёрске упала сеть мтс, все звонят друг другу)",,-1,,,,,
831,493310642502130000,1406449397,Вчера Билайн нашел меня,0,,,,,,
832,493310813349100000,1406449437,"RT @podakuni: В салоне МТС меню: «Помощь в активации iPhone/iPad — 149 рублей» Я думал, эти времена уже прошли.",,-1,,,,,
833,493311248579440000,1406449541,@ru_mts ок.спасибо.еще вопрос-симку надо менять на новую с поддержкой 4г?,,0,,,,,
834,493311643720640000,1406449635,@Shaman_Eugene некоторые SIM  старого образца необходимо будет заменить. ^СН #МТС,,0,,,,,
835,493311939603620000,1406449706,Уиии Подключила безлимиточку)))) Билайн ай лав ю,1,,,,,,
836,493313210716790000,1406450009,@Ollenn69 по какой причине приняли данное решение? Будем признательны за подробную информацию. ^СН #МТС,,0,,,,,
837,493314489723660000,1406450314,"@Metamorphine8 ты хоть заходи в тви иногда.:с
Или бомжа кидай на мой МТС.",,0,,,,,
838,493315843099740000,1406450637,@Beeline_RUS отправил,0,,,,,,
839,493316025593890000,1406450680,Tele2 запустила принципиально новую тарифную линейку по самым низким ценам без скрытых условий для всех категорий абонентов.,,,,0,,,
840,493316931777470000,1406450896,"будто как бы изменить цена ""классный"" возьми ""сверх мтс достоинство",,1,,,,,
841,493317109800140000,1406450939,"Вчера положила 200 руб, а сегодня на счету у меня МИНУС 25 руб откуда? МТС",,-1,,,,,
842,493317455084020000,1406451021,"RT @shatcu: @megafonru Всем пользователям!!! Проверяйте расходы номера!!! Новая услуга - РАДАР, списывает со счета 3 рубля в сутки у каждог…",,,-1,,,,
843,493319002471790000,1406451390,Гы-гы ))) Тебе вон МТС комменты уже пишет ))),,1,,,,,
844,493319346765450000,1406451472,"RT @Andr_Aleks: ""Из-за неполадок на спутнике ABS-2 75E могут наблюдаться перебои в вещании некоторых каналов"", - сообщает БиЛайнТВ. И наблю…",-1,,,,,,
845,493319401295190000,1406451485,"RT @Yulduz_uz: Абоненты сотового оператора ""Билайн"" теперь могут установить в качестве гудка песню Ю.Усмановой ""Ташкент"".
Narx:USD 0.72
SMS…",0,,,,,,
846,493320354103070000,1406451712,"RT @KaFa721: @YevhenS Наверно таки ПРАВДА,патаму шо #МТС опять лежит,как и вчера когда шло наступление на #Дебальцево.Уже скоро - -#Кр.Луч …",,-1,,,,,
847,493322656587200000,1406452261,«МегаФон» увеличил покрытие 4G+ в Ставропольском крае http://t.co/VOvIlzOXMt,,,1,,,,
848,493322784143990000,1406452291,"— Гоги, я вчера на Билайн перешёл!
— Вай, нах?",-1,,,,,,
849,493322826217440000,1406452301,"Причем им удача улыбнулась, Мегафон ессно досудебно отозвал иск.",,,1,,,,
850,493323534702510000,1406452470,"@frankie_aw да мтс самый нормас хз, мама сказала что там может билетов и не быть, но вообще мы в крас планируем, да",,0,,,,,
851,493327539038080000,1406453425,за мтс спасибо:)))),,1,,,,,
852,493328020799640000,1406453540,Друзья у кого сегодня неадекватно интернет от билайна работает ?,-1,,,,,,
853,493328022955490000,1406453540,Друзья у кого работает интернет от мегафона,,,-1,,,,
854,493329345168310000,1406453856,@MegaFon_SZ_Help Здравствуйте! Я собираю гуманитарную помощь. Хочу сделать короткий смс-номер.Неделю как отправил вам письмо.Ничего внятного,,,0,,,,
856,493331704476860000,1406454418,звони в мегафон и проси открыть контентный *вроде так* счет. это бесплатно. на нем будет ноль.,,,0,,,,
857,493332493161210000,1406454606,RT @gukabavuqer: Официальный комментарий МТС-Украина относительно ситуации в Севастополе,,0,,,,,
858,493332781423150000,1406454675,"В Вологде пройдет региональная выставка «Сделай сам».Вологда – Tele2, альтернативный оператор мобильной связи, примет участие в 6-ой регион",,,,0,,,
859,493332829175290000,1406454686,"В Вологде состоялась ""Октябрьская переделка"".Вологда – Tele2 вместе с жителями Вологды раскрасили в яркие цвета Октябрьский сквер. Проект о",,,,0,,,
860,493333365278270000,1406454814,@megafonru @wormwood21 Также можете отправить SMS сообщение с интересующим Вас вопросом на  номер 0500.,,,0,,,,
861,493335198889570000,1406455251,#Безлимитка от 200 рублей #tele2 #rufollowback #followback #rt http://t.co/HKi1gkM48j,,,,0,,,
862,493337778072320000,1406455866,Фирма &amp;laquo;НИТА&amp;raquo; завершила поставку системы коммутации речевой связи (СКРС) &amp;laquo;Мегафон&amp;raquo; и пультов серии &amp;laquo;Пульт-А&amp;ra,,,0,,,,
863,493337919806260000,1406455900,"@SellynaTS узнать список номеров, оформленных на Вас, можно при личном обращении в салон-магазин с удостоверением личности. ^СН #МТС",,0,,,,,
864,493338059338190000,1406455933,RT @WhiteCapBoy: Что-то странное творится с сетями МТС в Екатеринбурге. Нестабилен интернет и связь пропадает,,-1,,,,,
865,493338103638000000,1406455944,Завтра меня поздравит только мегафон! ;(,,,0,,,,
866,493338328515630000,1406455997,RT @riarip: На этом мое знакомство с новым интуитивно понятным интерфейсом личного кабинета Мегафона можно считать законченным http://t.co/…,,,0,,,,
867,493338421637970000,1406456020,"За прошедший год количество торговых точек, реализующих комплекты подключения к сети Tele2, выросло на 10% по сравнению с 2012 годом.",,,,0,,,
868,493340655310360000,1406456552,Завтра по ходу кроме мегафона меня с днем рождения никто не поздравит(((,,,0,,,,
869,493341488152330000,1406456751,"@kaoniisan если ситуация повторится -  пришлите нам эти данные: http://t.co/ETLqGM3mUP, проведем проверку. ^СН #МТС",,0,,,,,
870,493341658088740000,1406456791,"Вологда – Tele2 одержала победу в турнире по волейболу среди вологодских компаний и организаций, работающих в сфере связи",,,,1,,,
871,493344463578600000,1406457460,инструкции по использованию 3g модема мегафон http://t.co/7VdsePzVlU #мегафон #модема,,,0,,,,
872,493345813905830000,1406457782,"А также хочу напомнить гениальное про МОБИЛЬНУЮ связь Мегафон. Это не я придумал, это они сами написали http://t.co/CBsyp1eh2e",,,-1,,,,
873,493347124302840000,1406458095,"@klimtweet благодарим за информацию, проведём проверку  и свяжемся с Вами. ^СН #МТС",,0,,,,,
875,493347676126450000,1406458226,"@ru_mts сообщите мне потом результат, пожалуйста.",,0,,,,,
876,493347677254730000,1406458226,"RT @riarip: А также хочу напомнить гениальное про МОБИЛЬНУЮ связь Мегафон. Это не я придумал, это они сами написали http://t.co/CBsyp1eh2e",,,-1,,,,
877,493347722607330000,1406458237,http://t.co/YETzqL66ad СКАЧАТЬ ТОРРЕНТ БАЗА ДАННЫХ МТС,,0,,,,,
878,493348159922250000,1406458341,"RT @wena_falconer: Не пользуюсь услугами МТС и вам не советую. Постоянно обдерут, спишут непонятно за что, да и качество услуг оставляет же…",,-1,,,,,
879,493348938267650000,1406458527,Экскурсия по Торжокскому узлу связи Ростелекома,,,,,0,,
880,493349968565260000,1406458773,@MegaFon_CF_Help только что полностью отвалилась связь по адресу ул. Гайдара д.7,,,-1,,,,
881,493350700391620000,1406458947,"Да уже месяц, как ушёл от смартс и пользую мтс.Ни каких заморочек нет.&amp;nbsp; Прищел в отдел МТС, заполнил заявление, оплатил 100р., дали ко",,1,,,,,
882,493350841982940000,1406458981,@kushnir72 проще купить акции билайна,0,,,,,,
884,493355187986500000,1406460017,Вологда – Tele2 сообщает о проведенных работах по расширению зоны покрытия и развитию сети дистрибуции к началу летнего сезона и периода от,,,,0,,,
886,493356055230180000,1406460224,Tele2 и «Ростелеком» объявляют об объединении мобильных активов на базе Tele2 и создании нового федерального сотового оператора.,,,,0,0,,
888,493356720656510000,1406460382,"Сегодня ровно месяц, как я не смотрю сериалы.

Спасибо, ростелеком.",,,,,-1,,
889,493356762981210000,1406460393,"@oleg_trasher @Beeline_RUS позвони оператору, они тебе обновит подключение",0,,,,,,
890,493357030837870000,1406460456,"Друзья, задумываюсь о возможной смене оператора. МТС расстраивает отсутствием интернета в метро (зачастую даже... http://t.co/dVqrWt71RV",,-1,,,,,
891,493359018430440000,1406460930,"Папа позвонил в МТС и отрубил мне мобильный интернет. Блядь, спасибо. я его с таким трудом подключила!!",,-1,,,,,
892,493359325801240000,1406461004,видео инструкция по прошивке мтс вива http://t.co/1DdI4fSgC7 #прошивке #инструкция,,0,,,,,
893,493361279575140000,1406461469,В Чечне подожгли офис Билайна.  Билайн. Живи на яркой стороне.,-1,,,,,,
894,493362127663410000,1406461672,@megafonru добрый. Моя ошибка. Надо было после 0 еще нажать 6.,,,0,,,,
895,493362585774070000,1406461781,Total collapse with@Beeline_RUS -связь в Москве не работает даже при 10 перегрузке всех settings.,-1,,,,,,
1011,493537589370950000,1406503505,«Билайн» Приморье и сеть магазинов «Технопоинт» делают подарки покупателям  #sledui,1,,,,,,
896,493363375263320000,1406461969,"Писал уже и жалобы через форму обратной связи, и с колл-центром разговаривал, всё обещали сделать, а воз и ныне там @ru_mts",,-1,,,,,
897,493363464342360000,1406461990,Сервис «Интерактивного ТВ» «Караоке» набирает популярность среди абонентов «Ростелекома» в Республике Марий Эл. С начала года жители Марий,,,,,0,,
898,493363645968310000,1406462034,"Вологда – Tele2 вместе с жителями Вологды раскрасили в яркие цвета Октябрьский сквер. Проект объединил обычных вологжан, представителей вла",,,,0,,,
899,493364515426550000,1406462241,«Ростелеком» проводит федеральную акцию «Летние каникулы» для новых абонентов услуги «Домашний Интернет». До 1 сентября 2014 года можно бес,,,,,0,,
900,493364656619410000,1406462275,"Об этом заявил заместитель директора макрорегиона &amp;laquo;Ростелеком&amp;raquo; на конференции, посвященной информатизации области. Подробнее.",,,,,0,,
901,493365877849330000,1406462566,@_Beeline_kz добрый вечер.  Как  можно проверить свой тариф?,0,,,,,,
902,493366472941770000,1406462708,@riarip @megafonru @MegaFonHelp скажи ребятам станции. У меня они эту проблему решили.,,,0,,,,
903,493367837822440000,1406463033,мтс банк саратов телефон http://t.co/ePFpn7FyBb,,0,,,,,
904,493370674715850000,1406463709,"Мне нравится ""Автопатруль приморских дорог [16+]"" на канале ""ОТВ-Владивосток"" #Интерактивное ТВ, #Ростелеком",,,,,0,,
905,493372376483400000,1406464115,"RT @dancekivi: Я:
-Вухуху, лето. Я могу посмотреть как можно больше сериалов. о/

Ростелеком:
-Ага, размечтался.",,,,,-1,,
906,493374011225940000,1406464505,"Если у вас #Мегафон и вы забыли что такое #GPRS, когда ничего не грузится, приезжайте в Благовещенскую и на Бугазскую косу",,,-1,,,,
907,493374735867460000,1406464678,мобильная мегафон атс инструкция http://t.co/mYvMmE4fM3,,,0,,,,
908,493375087543070000,1406464761,"Ебучий мтс блять пидор ебанный
Сам подключил мне услуг на 5000 рублей в день,сам снимает деньги
А я даже не знаю про их существование",,-1,,,,,
909,493375220363710000,1406464793,В одном из салонов МТС в Комсомольске http://t.co/eUjhfgYemh,,0,,,,,
910,493376982777100000,1406465213,"@AlexicGrot напишите, пожалуйста, нам эти данные: http://t.co/ETLqGM3mUP, проверим качество Интернет-услуг. ^СН #МТС",,0,,,,,
911,493377470251690000,1406465330,@WhiteCapBoy будем признательны за подробности с этими данными: http://t.co/ETLqGM3mUP. ^СН #МТС,,0,,,,,
912,493381327706940000,1406466249,"Раньше и такого не было, сидели на сотовом модеме МТС.",,1,,,,,
913,493381546116940000,1406466301,драйвера http://t.co/9dHPDTIypP мтс конект,,0,,,,,
914,493382191137970000,1406466455,Билайн не работает уже второй день!! Это бред какой-то.,-1,,,,,,
915,493384965275390000,1406467117,"Вчера пришло сообщение. ""Ваше смс не доставлено. Мне в лом. БиЛайн""",-1,,,,,,
916,493387020706650000,1406467607,RT @cyxadykebe: активация карты мегафон http://t.co/NB43bVXPTm,,,0,,,,
917,493387488137060000,1406467718,"RT @ru_mts: @DobroTipchik если у Вас есть вопросы по корректности начислений, то рекомендуем заказать детализацию: https://t.co/IEYb0DyqGk.…",,0,,,,,
918,493387880551580000,1406467812,http://t.co/RFWh26AhKh МТС запускает систему поведенческого анализа корпоративных водителей,,1,,,,,
920,493392378980750000,1406468884,скачать usb драйвера модема zte mf 112 мтс для windows 7 http://t.co/3X1hIF4u3a,,0,,,,,
921,493392423054500000,1406468895,"А на даче Мегафона в части интернета нет совсем. Временами ветром почту заносит, можно прочитать. Ответить - нет.",,,-1,,,,
922,493394608215560000,1406469416,инструкция мтс 975 эксплуатации по http://t.co/9yhVRMx8Rw,,0,,,,,
923,493398149277690000,1406470260,"RT @SPotresov: Свежие новости. Или в #Билайн вдруг решили работать себе в убыток, или в #МТС захотели слишком вкусно кушать http://t.co/Oig…",1,-1,,,,,
924,493400376863780000,1406470791,@_Beeline_kz тогда как узнать про тариф для подключения к интернету?,0,,,,,,
925,493402131886800000,1406471209,@DashikSolnce 300 минут на всех операторов или только на мтс?,,0,,,,,
926,493404351915130000,1406471739,RT @Dzhaga__Dzhaga: @GreenDashaGreen ска а я уже успел представить попадание сотрудников ростелеком в чистилище... первый раз стыдно,,,,,-1,,
927,493406127552750000,1406472162,"Чего вяжем-с? А Теле2 -днище, имхо. Перешла года 2 назад на мегафон и радуюсь жизни.",,,1,-1,,,
928,493407742166850000,1406472547,"@laaurapalmer я просто в деревню на выходные уехал, ""отдыхаю"" от интернета, а на деле мотаю нервы этим трафиком от моб. интернета МегаФон",,,-1,,,,
929,493407742409720000,1406472547,планшет мегафон мтза инструкция http://t.co/qZPntT72sM #мегафон #инструкция,,,0,,,,
930,493407743571550000,1406472547,"То ли билайн вчера решил пошутить надо мной, то ли я чего-то не понимаю",-1,,,,,,
931,493409826610100000,1406473044,"@Beeline_RUS в офисе связи сообщили о некой профилактике, но нигде никакой информации нет. а я уже два дня без почти без связи!",-1,,,,,,
933,493415371681310000,1406474366,"здравствуйте @Beeline_RUS ""тариф на высокой скорости исчерпан.."" как узнать до какого числа? про инет за 7р/сутки",0,,,,,,
934,493416978745660000,1406474749,"В разгар курортного сезона &amp;laquo;Ростелеком&amp;raquo; поддержал проведение соревнований по пляжному футболу &amp;laquo;АНАПА OPEN-2014&amp;raquo;, ор",,,,,0,,
935,493417733250630000,1406474929,@Beeline_RUS в Москве. к сожалению нету возможности пока.,0,,,,,,
937,493422147126440000,1406475981,"#Mts интернет линк пропал в четверг, прошло 72часа с момента обращения в поддержку. А воз и ныне там... жлобы короче.",,-1,,,,,
938,493422595145220000,1406476088,RT @AlenkaWitch91: Еб...чий #МТС. Наебывают как хотят,,-1,,,,,
939,493423451869560000,1406476292,мтс зач ты мне отправил целых 16 смс?,,-1,,,,,
940,493427964328280000,1406477368,@youknowtheenemy @TisltnkoZahar не забывай ты с тлф сидишь ) инет МТС украина,,0,,,,,
941,493429338252260000,1406477696,Мой ущербный ростелеком ловится в любой мордовской глуши. А в Москве и области ещё ничего из большой тройки у меня нормально не работало,,,,,-1,,
942,493432768085250000,1406478514,смартфон мтс 972 white инструкция http://t.co/NybebQHA8z #мтс,,0,,,,,
943,493435642161140000,1406479199,Почему в евросети нельзя положить на МТС. Пришлось изъебываться и ложить сначала на тинькофф. (@ ТРЦ «Малина») https://t.co/625m6KTUQD,,-1,,,,,
944,493438678002570000,1406479923,@vitaly_maltsev не принимают платежи МТС и не разменивают бабло,,-1,,,,,
945,493440433775980000,1406480341,"Компания ""Мегафон"" заблокировала данные об уровне оттока клиентов. По инсайдерской информации, эта цифра... http://t.co/zEA8hSzEQM",,,-1,,,,
946,493441462999080000,1406480587,#runews Абонентов «Билайн» в Узбекистане может атаковать спам: Пресс-служба одного из самых крупных мобильных ... http://t.co/1YkpTYuK0P,-1,,,,,,
947,493441643266070000,1406480630,#Запорожье Абонентов «Билайн» в Узбекистане может атаковать спам: Пресс-служба одного из самых крупных мобильн... http://t.co/KHjPKjIWew,-1,,,,,,
948,493444607934750000,1406481336,@y7npx @soniusha2 час? я во времена мтс коннекта за час серию калифорнии только скачивал.,,-1,,,,,
949,493450445562860000,1406482728,"я уже скоро смогу издать сборник своих твитов про то, как не работает Билайн.",-1,,,,,,
950,493450971218210000,1406482854,Оглох не только #вк но и 3G от #мтс,,-1,,,,,
951,493452204209340000,1406483148,"@Beeline_RUS интернет билайн в Волгограде. По договору 60/70 Мбит, на деле 10/15. Роутер и перезагружал и что только не делал. Почему так?",-1,,,,,,
953,493453465323330000,1406483448,"Москва – Tele2 Россия, альтернативный оператор мобильной связи, выпустил первый социальный отчет.",,,,0,,,
954,493453567919800000,1406483473,Директор Tele2 Владимир Сергей Орлов проводит экскурсию по офису,,,,0,,,
955,493454016505210000,1406483580,Москва – Tele2 объявляет о переводе холдинговой компании под российскую юрисдикцию. Теперь все дочерние структуры оператора принадлежат ООО,,,,0,,,
956,493454669835170000,1406483735,@lagazhan у тебя есть Мегафоновский или Билайн?,0,,0,,,,
957,493459019127090000,1406484772,RT @Beeline_RUS: Хотите отписаться от рассылок? Дайте нам знать!    http://t.co/rgEowImnYt http://t.co/MV9GwQgFyq,0,,,,,,
958,493459566286640000,1406484903,@Beeline_RUS спасибо! Хотя больше боюсь за интернет-трафик,0,,,,,,
959,493461897287850000,1406485459,"Не хочет @megafonru работать, решение вопроса нулевое, без интернета 2-ой день, а я ведь плачу. Последний раз связываюсь с этой компанией.",,,-1,,,,
960,493467122115150000,1406486704,http://t.co/MjHR79ytia Два повода подключить скоростной интернет от «Ростелекома» летом,,,,,1,,
961,493467975555770000,1406486908,"А я не понял ""шейпер"" @Beeline_RUS у нас теперь и пинг ""режет""??? #москва #билайн http://t.co/nvezmNrXLa",-1,,,,,,
962,493471104413890000,1406487654,"@kkkAmina Для отключения всех сообщений от услуги Калейдоскоп, выберите: MegaFonPRO – Калейдоскоп – Настройка – Вещание – Выкл. Вещание.",,,0,,,,
963,493473864962540000,1406488312,"RT @Beeline_RUS: @kommunar_ Татьяна, отправьте, пожалуйста, Ваш номер и ссылку на твит на pomogite@beeline.ru - будем исправлять. #билайн",0,,,,,,
966,493476500990340000,1406488940,а билайн? билайн-то верните :(,-1,,,,,,
967,493476962166260000,1406489050,Beeline предупреждает абонентов о новых случаях спама,-1,,,,,,
968,493477048065600000,1406489071,Вчера тупой МТС опять ночью вырубил мне инэт на мобиле.,,-1,,,,,
969,493478400506720000,1406489393,"@ru_mts подскажите, пожалкйста, имеется ли возможность при переезде в другой регион России перейти на местный мтс с сохранением номера?",,0,,,,,
970,493483659048260000,1406490647,"@89626657467 @nigga_nigga23 у меня модем билайн,чтобы качать",0,,,,,,
971,493486185981810000,1406491249,К черту такие выходные!! #мтс http://t.co/5k5xhxJske,,-1,,,,,
972,493486452182110000,1406491313,e150 http://t.co/OQkK6Fu4kR huawei драйвер мтс,,0,,,,,
973,493487462124360000,1406491554,"@mshanaev Да, эти, к сожалению, пока там не работают. По мере развития нашей сети и скидки будут доступны! #билайн",-1,,,,,,
974,493487510052670000,1406491565,Друзья у кого есть на недельку МЕГАФОН модем? выручайте!,,,0,,,,
975,493490269581760000,1406492223,"@sd0107 Сергей, здравствуйте! Это на Ваш номер телефона такой ответ поступил? Уточните, пожалуйста. #билайн",0,,,,,,
976,493492728861580000,1406492809,"@bobuk амедиатека, хоть и бесит платить отдельно, мегафон.тв пробовал и понравилось.",,,1,,,,
977,493492771379240000,1406492820,"@kommunar_ @beeline_rus а есть альтернатива?в каждой компании своя засада вначале вроде все такие ”приветливые”,а затем...",0,,,,,,
978,493493156118150000,1406492911,как настроить интернет для мегафон в планшете и в тел подробная инструкция http://t.co/r6C4YLEiSV #в #планшете,,,0,,,,
979,493494729414170000,1406493286,подробная инструкция эксплуатации мтс975 http://t.co/QY14o8VTS0 #эксплуатации #подробная,,0,,,,,
980,493494818681940000,1406493308,@Beeline_RUS по-поводу разглашения согласен. Но.. Сколько меня динамили с ответами?! По пол года ждал. И дождавшись получил обман.,-1,,,,,,
981,493497345582310000,1406493910,"RT @ZaZooBred: В Москве -- полночь. Город засыпает. Между ""Коломенской"" и ""Орехово"" просыпается #билайн",-1,,,,,,
982,493499015938330000,1406494308,"@megafonru 6) После выкрутасов #Мегафон,а , наплевавшего на свою репутацию, отказался сам и убедил многих знакомых уйти к другим опсосам",,,-1,,,,
983,493500898019400000,1406494757,"@Before10am я сегодня пришел в мтс говорю: ""все! Заявление мне на смену оператора с сохранением номера, не дождусь я вашего лте!!""",,-1,,,,,
984,493505090373040000,1406495757,"@dashkevich30 @megafonru П-ста, попробуйте сейчас.",,,0,,,,
985,493507670289440000,1406496372,@alexfly63 @kommunar_ @Beeline_RUS при 50,0,,,,,,
986,493507981397730000,1406496446,"Иногда тебе нужно срочно написать смску в Англию, но у тебя минус 115р. Спасибо, @Beeline_RUS, что выручил. Люблю своего оператора :}",1,,,,,,
987,493509994302550000,1406496926,Новости: Леонид Парфёнов стал лицом рекламной кампании «Мегафона» (Видео) http://t.co/OwPQcj6kSl,,,0,,,,
988,493510179976020000,1406496970,RT @rywiqeqajok: билайн хелпер скачать http://t.co/uly55wKsAU,0,,,,,,
989,493511462313550000,1406497276,"@korova_mila да я все равно не очень прусь по фотонькам (но в любом случае, мтс - уебки)",,-1,,,,,
990,493512741491970000,1406497581,Доверительный на билайн http://t.co/6gXw6duinz,0,,,,,,
991,493513968690800000,1406497873,Драйвера на модем мтс 3g cdma 450 http://t.co/IlZbBFA6KT,,0,,,,,
992,493516611932800000,1406498504,Образец заявления о расторжении договора в Ростелеком http://t.co/oTolV7ZwA8,,,,,0,,
993,493518179251940000,1406498877,инструкция по настройке роутера d-link dir-620 ростелеком http://t.co/pnnSmmYZxc #по #роутера,,,,,0,,
994,493518231068750000,1406498890,скачать игры на андроид мегафон http://t.co/LcJDwy97Hy,,,0,,,,
995,493518799338230000,1406499025,RT @extrimVRN: скачать базы данных мтс http://t.co/fhi47WIYj2,,0,,,,,
996,493519976272500000,1406499306,"@Aliskyo, здравствуйте! Не допустим такого исхода! Уточните, пожалуйста, где возникли трудности с сетью (город, улица, дом). #билайн",0,,,,,,
997,493520255197920000,1406499372,программы для андроид мтс http://t.co/8ascMINzII,,0,,,,,
998,493521350330310000,1406499633,мтс воронеж руководство http://t.co/nTAVwjSTYn #мтс,,0,,,,,
999,493523924211090000,1406500247,инструкция как восстановить удаленный номер мтс оператор украина http://t.co/D1MSkI3CrA #восстановить #украина,,0,,,,,
1000,493523959150030000,1406500255," &amp;quot;Ростелеком&amp;quot; 7,8 и 9 мая предоставит возможность ветеранам и инвалидам Великой Отечественной войны, а также приравненным к ним ж",,,,,0,,
1001,493526332736020000,1406500821,"RT @beeline_uz: Друзья, от всей души поздравляем вас с праздником Рамазан Хаит! Мира вашему дому, тепла, добра и благополучия! http://t.co/…",0,,,,,,
1002,493527212046680000,1406501031,Прошивка приставки ростелеком http://t.co/tGhhKWRLdV,,,,,0,,
1003,493527923253450000,1406501200,"Мтс вообще охренел походу.какого хера у меня -60,только вчера 200 ложила #RT",,-1,,,,,
1004,493527923496720000,1406501200,мтс вчера сговорился и рубанул мне все...ни инета ни связи..,,-1,,,,,
1005,493530264786980000,1406501759,"""Билайн"" Приморье и сеть магазинов ""Технопоинт"" делают подарки покупателям http://t.co/T8CPc7OtK1 #vladivostok_city",0,,,,,,
1006,493534773642820000,1406502834,Баланс в кредит теле2 казахстан http://t.co/P8vUtdhfwj,,,,0,,,
1007,493534905771380000,1406502865,RT @karudagybaj: МТС запустил автоплатежи через Яндекс.Деньги,,0,,,,,
1008,493535216460650000,1406502939,"@MegaFonHelp москва, не пользуюсь, спам надоел, платить по 1р не хочу, для всего остального есть ЛК и ussd команды",,,-1,,,,
1010,493536095905530000,1406503149,"Теперь абоненты Tele2 могут вызвать службу пожарной охраны, полицию и скорую помощь по коротким номерам.",,,,1,,,
1013,493539962487580000,1406504071,"У моих знакомых на даче решили так - роутер зухель кинетикс с юсб, туда подцепили скайлинковский модем (мегафон в резерве)",,,0,,,,0
1014,493541970812620000,1406504550,"Конкуренты ""Ростелекома"" выступили против предложения Минкомсвязи сделать его единственным интернет-провайдером для государственных органов",,,,,0,,
1015,493542265642430000,1406504620,Над Псковом прогремел «МегаФон» http://t.co/NbcVORhf3Q,,,0,,,,
1016,493542265701150000,1406504620,Над Псковом прогремел «МегаФон» http://t.co/537WMMGUer,,,0,,,,
1017,493542270847570000,1406504621,Над Псковом прогремел «МегаФон» http://t.co/7oIgrChzvi,,,0,,,,
1018,493542449751790000,1406504664,"&amp;laquo;МегаФон&amp;raquo; запустил новую опцию &amp;laquo;Интернет за границей&amp;raquo;, которая поможет оптимизировать расходы на передачу данных в",,,1,,,,
1019,493542573974500000,1406504693,Над Псковом прогремел «МегаФон» http://t.co/y9PM92BRBP,,,0,,,,
1020,493542630660510000,1406504707,Над Псковом прогремел «МегаФон»,,,0,,,,
1021,493543506640930000,1406504916,Тарифы компании Tele2 для частных клиентов признаны самыми выгодными на российском рынке,,,,1,,,
1022,493544265830500000,1406505097,"Строители в Сочи оборвали кабелей ""Ростелекома"" на 30 млн рублей",,,,,-1,,
